season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url
2020,NA,DE,NA,96,Active,Kony Ealy,Kony,Ealy,1991-12-21,6-4,275,Missouri,New Madrid (MO),00-0031336,16773,dfce3ced-01eb-4558-ab85-9c427cf1807d,27588,9407,8695,16555,2187,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16773.png
2020,NA,DE,NA,93,Inactive,Francis Kallon,Francis,Kallon,1994-02-02,6-5,297,Georgia Tech,NA,00-0033493,2971499,4b3ecabb-6adf-45c8-88ed-7decd72306f0,30386,12593,12059,19384,4512,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971499.png
2020,NA,DE,NA,90,Inactive,Dee Liner,Dee,Liner,1993-10-29,6-3,334,None,NA,00-0034290,3054854,0c0b9670-cbc6-43b7-8901-e99f2983cf3f,31489,13176,48818,20151,5200,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054854.png
2020,NA,DE,NA,76,Inactive,Kiante Anderson,Kiante,Anderson,1995-05-27,6-4,252,East Carolina,NA,00-0034851,3063943,164a4e28-ffd2-4606-933c-9870c2ac5d67,31765,13373,50300,20676,5771,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3063943.png
2020,NA,DE,NA,79,Inactive,Simeyon Robinson,Simeyon,Robinson,NA,6-2,265,None,NA,00-0034886,3049337,2428023c-797d-49e3-a931-1163f003b490,31791,13392,28766,20693,5794,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3049337.png
2020,NA,DE,NA,90,Active,Julius Peppers,Julius,Peppers,1980-01-18,6-7,295,North Carolina,Southern Nash (NC),00-0021140,3530,c058f888-ff75-4f13-a9e7-3f5be65288bf,5888,2528,1010,11977,684,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3530.png
2020,NA,DE,NA,96,Inactive,Pasoni Tasini,Pasoni,Tasini,1993-05-31,6-3,295,Utah,NA,00-0033614,3122879,c9b212ad-7893-4b0d-9d65-38b283894a5a,30497,12537,12023,19413,4534,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122879.png
2020,NA,DE,NA,74,Inactive,Casey Sayles,Casey,Sayles,1995-09-04,6-4,286,Ohio,NA,00-0033248,3053000,8dfbc354-6308-457c-95bc-74910878f2f2,30376,12765,12209,19167,4315,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3053000.png
2020,NA,DE,NA,NA,Inactive,Mitchell Loewen,Mitchell,Loewen,1993-02-14,6-5,275,Arkansas,NA,00-0032883,2578754,6c5ade3f-43c4-4153-b0ef-c9772bce8101,29856,11684,11232,18403,3616,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2578754.png
2020,NA,DE,NA,44,Inactive,Hau'oli Kikaha,Hau'oli,Kikaha,1992-07-24,6-3,246,Washington,Kahuku (HI),00-0032056,2509488,97b3d907-e5b4-4ae2-a9ae-af4dad3dd169,28432,10357,9477,16805,2349,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2509488.png
2020,NA,DE,NA,71,Inactive,Jamell Garcia-Williams,Jamell,Garcia-Williams,1997-01-24,6-8,255,UAB,NA,00-0035023,4239787,0643e15e-76f5-4eea-a08e-d35eba7f13f7,32320,14073,56886,20765,6096,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239787.png
2020,NA,DE,NA,75,Inactive,Destiny Vaeao,Destiny,Vaeao,1994-01-15,6-3,299,Washington State,NA,00-0032859,2978355,04ac7d14-68fc-4d70-b0f0-334dce9c1c45,29687,11541,11083,18597,3784,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2978355.png
2020,NA,DE,NA,NA,Inactive,Kevin Wilkins,Kevin,Wilkins,1995-04-10,6-2,304,Rutgers,NA,00-0035391,3127379,cb6653b6-39ae-4581-81fe-b275b20aec6e,32410,13617,49917,21441,6543,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127379.png
2020,NA,DE,NA,90,Active,Derrick Shelby,Derrick,Shelby,1989-03-04,6-2,280,Utah,Hightower (TX),00-0029111,15278,86a412bb-7db6-4c6a-86b0-499afd326fd9,26297,8470,7400,14645,1258,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15278.png
2020,NA,DE,NA,63,Inactive,Peli Anau,Peli,Anau,1993-10-26,6-3,250,Northern Arizona,NA,00-0034012,NA,7c71541b-048b-43de-8b27-1c9cfd43f0c0,30917,12329,48586,19703,4793,2021-02-28T07:10:51Z,NA
2020,NA,DE,RDE,NA,Inactive,Jonathan Woodard,Jonathan,Woodard,1993-09-19,6-5,271,Central Arkansas,NA,00-0032800,2567970,e93e7aee-b38f-43d1-ab96-6eeb7c6f1392,29460,11241,10860,18142,3381,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2567970.png
2020,NA,DE,NA,66,Inactive,Izaah Lunsford,Izaah,Lunsford,1993-10-21,6-3,308,Bowling Green,NA,00-0033358,2972118,73cf139b-927e-43e0-9e4d-6f48cff0ab9d,30615,12595,12113,19239,4382,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2972118.png
2020,NA,DE,NA,71,Inactive,Sterling Bailey,Sterling,Bailey,1992-09-13,6-4,277,Georgia,NA,00-0032344,2578530,41cc3ce0-53fb-4a83-8612-00b527328e75,29596,10874,10926,18185,3421,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2578530.png
2020,NA,DE,NA,47,Inactive,Andrew Ankrah,Andrew,Ankrah,1996-12-31,6-3,249,James Madison,NA,00-0034916,3049326,7bca471d-9352-4fd7-ac8c-42efcdcf3c27,31824,13935,28584,21099,6198,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3049326.png
2020,NA,DE,RDE,95,Inactive,Kasim Edebali,Kasim,Edebali,1989-08-17,6-2,253,Boston College,Kimball Union (NH),00-0031255,17141,25a958c9-4035-43ad-8c9c-1309ea592e66,27923,9378,9011,16570,2199,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17141.png
2020,NA,DE,NA,70,Inactive,Elijah Qualls,Elijah,Qualls,1995-02-11,6-1,313,Washington,NA,00-0033584,3052175,9f5650c3-91a3-4552-a02e-fe4a7d13f262,30327,11936,11969,19114,4268,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052175.png
2020,NA,DE,NA,76,Injured Reserve,Chris McCain,Chris,McCain,1991-11-21,6-5,236,California,Northern Guilford (NC),00-0031208,17430,ec0183f6-bd9b-4a21-b8f5-ea4d8f3741b2,28242,9962,9063,16023,1828,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17430.png
2020,NA,DE,NA,49,Inactive,Eric Cotton,Eric,Cotton,1995-02-28,6-5,270,Stanford,NA,00-0034906,3043274,4a34b8b5-3410-4754-9d6e-c0ee28428f47,31807,13955,49643,20716,5825,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043274.png
2020,NA,DE,NA,93,Active,Jacquies Smith,Jacquies,Smith,1990-03-18,6-2,260,Missouri,South Oak Cliff (TX),00-0029112,15356,3add1dd8-32aa-44a5-b69a-b0ad2eace07b,26300,8151,7401,15843,1773,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15356.png
2020,NA,DE,LOLB,91,Active,Cameron Wake,Cameron,Wake,1982-01-30,6-3,263,Penn State,Dematha (MD),00-0023368,12417,2d23b5d1-fbee-41df-bd6f-dd984d03a4d1,9691,5975,4907,8343,342,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/12417.png
2020,NA,DE,NA,64,Inactive,Winston Craig,Winston,Craig,1995-07-25,6-4,291,Richmond,NA,00-0033726,3049895,a0ac50ad-b460-43fd-a932-50d19cda7c0b,30708,12607,48891,19549,4652,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3049895.png
2020,NA,DE,NA,98,Injured Reserve,Ryan Davis,Ryan,Davis,1989-02-24,6-2,260,Bethune-Cookman,Blake (FL),00-0029053,15319,9f5a9786-f72c-4d45-a858-71bccd5cb602,26085,8442,7365,14729,1282,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15319.png
2020,NA,DE,LDE,NA,Inactive,Ade Aruna,Ade,Aruna,1994-04-27,6-5,263,Tulane,NA,00-0034166,3041114,596fa903-35a6-4650-b499-bc3ce33d5103,31188,12915,48606,20035,5336,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3041114.png
2020,NA,DE,NA,40,Inactive,Darius Jackson,Darius,Jackson,1994-11-20,6-2,242,None,NA,00-0034519,3057530,3eb1e32e-3f96-4613-b142-78f748db3c7b,31266,12965,27010,20146,5186,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057530.png
2020,NA,DE,NA,62,Inactive,Myquon Stout,Myquon,Stout,1996-02-22,6-1,275,Appalachian State,NA,00-0035511,3123681,60542ef3-f053-4347-8906-ce698f5c434b,32534,14229,50033,21212,6312,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3123681.png
2020,NA,DE,RDE,96,Active,Wes Horton,Wes,Horton,1990-01-18,6-5,265,Southern California,Notre Dame (CA),00-0030251,16431,6b49d038-966e-40b9-bb1e-fb4e94543a95,27093,9079,8484,4175,161,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16431.png
2020,NA,DE,NA,43,Inactive,Mat Boesen,Mat,Boesen,1995-01-31,6-4,228,None,NA,00-0034538,3042873,eab954d2-9dee-4a8f-ac28-d93855459fb6,31602,13225,26657,20101,5152,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3042873.png
2020,NA,DE,NA,90,Inactive,Dare Odeyingbo,Dare,Odeyingbo,1996-11-25,6-2,282,Vanderbilt,NA,00-0035476,3915769,9e4ac12b-bd46-403a-baa6-a1cb4c7fa5a4,32484,14221,48531,21540,6649,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915769.png
2020,NA,DE,NA,48,Inactive,Durrant Miles,Durrant,Miles,1994-11-20,6-4,225,Boise State,NA,00-0035204,3042883,c4ec03a8-efda-456f-8916-c161b568d783,32116,14007,50218,21303,6345,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3042883.png
2020,NA,DE,RDT,NA,Inactive,Shakir Soto,Shakir,Soto,1994-02-12,6-3,295,Pittsburgh,NA,00-0033673,3045152,08bb1521-fd1c-4c1c-bcbe-114cadccc1c8,30823,12540,48816,19476,4589,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045152.png
2020,NA,DE,NA,79,Inactive,Karter Schult,Karter,Schult,1993-12-21,6-3,263,Northern Iowa,NA,00-0033651,2986781,6bc64594-cdc1-4252-b896-dd3b667eccc2,30546,13314,12104,19450,4566,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2986781.png
2020,NA,DE,NA,63,Inactive,Dante Sawyer,Dante,Sawyer,1994-12-17,6-3,271,South Carolina,NA,00-0034879,3924375,59b606fd-cd76-4a01-bee5-ffac60073b3d,31784,NA,48525,20497,5788,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924375.png
2020,NA,DE,NA,92,Inactive,Immanuel Turner,Immanuel,Turner,1996-12-16,6-3,294,Louisiana Tech,NA,00-0035493,3914384,bd046bf8-70f7-4480-878a-8894e5912102,32161,13591,48368,21322,6377,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3914384.png
2020,NA,DE,NA,NA,Inactive,Keionta Davis,Keionta,Davis,1994-03-01,6-4,280,Tennessee-Chattanooga,NA,00-0034030,2973627,8725d38b-398b-4ca5-9e80-d43b0bf855bb,30934,11911,23592,19727,4819,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973627.png
2020,NA,DE,NA,91,Inactive,Lenny Jones,Lenny,Jones,1991-08-08,6-3,260,Nevada,NA,00-0032719,2573947,f5181047-2dbb-4058-bed6-34464a138867,29767,11552,11273,18607,3793,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2573947.png
2020,NA,DE,NA,97,Inactive,Owen Obasuyi,Owen,Obasuyi,1996-05-07,6-4,308,None,NA,00-0034482,3139339,3c593d8f-daf8-4902-89ab-d59699482809,31315,13215,48964,20455,5522,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139339.png
2020,NA,DE,NA,79,Active,Michael Bennett,Michael,Bennett,1985-11-13,6-4,274,Texas A&M,Alief Taylor (TX),00-0026618,12762,485369eb-3586-4aa2-9628-77d954f23da3,9568,6381,5273,9994,495,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/12762.png
2020,NA,DE,NA,75,Inactive,Jonathan Bonner,Jonathan,Bonner,1996-06-17,6-4,240,Notre Dame,NA,00-0035565,3129292,bf4a641d-bdf6-4e62-bbe1-a74a956226ea,32592,14301,48952,21570,6660,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3129292.png
2020,NA,DE,NA,69,Inactive,Terrence Fede,Terrence,Fede,1991-11-19,6-4,267,Marist,Nyack (NY),00-0031317,16860,5064d069-aa24-4828-81c9-c78e0e56fb78,27762,9784,8868,16010,1820,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16860.png
2020,NA,DE,NA,93,Active,Clinton McDonald,Clinton,McDonald,1987-01-06,6-2,297,Memphis,Jacksonville (AR),00-0026964,12692,c3b6a5da-b9a5-415a-8239-1fd92dd34b80,9513,7202,5173,12460,757,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/12692.png
2020,NA,DE,NA,59,Inactive,Garrett Sickels,Garrett,Sickels,1994-09-24,6-3,261,Penn State,NA,00-0033270,3057998,edb39e18-4683-4774-ac05-af4019fe2aba,30535,11940,12131,19188,4332,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057998.png
2020,NA,DE,NA,96,Active,Muhammad Wilkerson,Muhammad,Wilkerson,1989-10-22,6-4,315,Temple,Linden (NJ),00-0027968,13985,3877e0ba-222f-4bd2-887c-1db8f1a5e7d1,24817,7464,6182,12806,819,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13985.png
2020,NA,DE,NA,54,Inactive,Brandon Banks,Brandon,Banks,1994-07-13,6-3,287,North Carolina-Charlotte,NA,00-0033254,3050096,50d58b23-cdf9-4e0c-a303-d74d9e4f9291,30504,12456,12299,19170,4317,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050096.png
2020,NA,DE,NA,NA,Inactive,Chuck Harris,Chuck,Harris,1997-11-23,6-4,265,Buffalo,NA,00-0035071,3916590,5272b788-ce57-4197-92db-5a08ff48d932,32255,14136,49588,21432,6545,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916590.png
2020,NA,DE,NA,45,Inactive,Eric Lee,Eric,Lee,1994-08-06,6-4,249,South Florida,NA,00-0032730,2970397,944528d8-7647-4f92-8053-0e6998c5fcc1,29799,11273,11165,18541,3731,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2970397.png
2020,NA,DE,NA,47,Inactive,Josh Forrest,Josh,Forrest,1992-02-24,6-3,249,Kentucky,NA,00-0033113,2576678,ce64d3cf-516a-429a-b80f-18143eee2a49,29424,11035,10824,18107,3346,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2576678.png
2020,NA,DE,NA,62,Inactive,Jarrell Owens,Jarrell,Owens,1994-10-11,6-3,265,Oklahoma State,NA,00-0035046,3122439,624218c7-a654-412f-9ebe-c574c4e74c0f,32285,14141,48427,21285,6447,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122439.png
2020,NA,DE,NA,58,Inactive,Anthony Winbush,Anthony,Winbush,1994-12-18,6-1,249,None,NA,00-0034157,3042693,87c4fed4-d126-4c71-96ec-54d5d8d717bb,31355,12963,48552,20235,5506,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3042693.png
2020,NA,DE,NA,98,Inactive,Mitch Unrein,Mitch,Unrein,1987-03-25,6-4,301,Wyoming,Eaton (CO),00-0027573,13860,d867198a-36ec-4a99-9037-a093216f99d8,24451,7319,6031,13576,1006,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13860.png
2020,NA,DE,NA,63,Inactive,Ronald Ollie,Ronald,Ollie,1996-05-19,6-2,311,Nicholls State,NA,00-0035191,4051591,6f02ddea-9d5d-442f-ac40-c252aec881b5,32385,14174,NA,21458,6556,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4051591.png
2020,NA,DE,NA,95,Inactive,Armonty Bryant,Armonty,Bryant,1990-05-20,6-4,265,East Central,Wichita Falls (TX),00-0030553,16037,bed70009-eeb1-4806-b65e-3bfc54963cb7,26840,8951,7999,14946,1402,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16037.png
2020,NA,DE,NA,96,Inactive,Pat Afriyie,Pat,Afriyie,1996-07-20,6-2,240,Colgate,NA,00-0034702,3119152,bd252716-1674-437f-8d91-fdd10cf4ebf1,31702,NA,49638,20627,5702,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3119152.png
2020,NA,DE,NA,97,Inactive,Albert Havili,Albert,Havili,1995-08-07,6-2,255,None,NA,00-0034547,3045532,1b0801bc-9afc-458c-8235-b938d4b76d29,31678,13050,49584,20356,5422,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045532.png
2020,NA,DE,ROLB,NA,Inactive,Avery Moss,Avery,Moss,1994-09-16,6-3,266,Youngstown State,NA,00-0033574,2974324,48dede0f-2441-4549-8892-9d37c79321a1,30280,11929,11922,19056,4210,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2974324.png
2020,NA,DE,NA,NA,Inactive,Myles Humphrey,Myles,Humphrey,1995-09-07,6-3,238,Shepherd,NA,00-0034308,3957496,961507f5-29bc-4efe-bff1-bd1e4f063e8c,31507,13163,66951,20586,5568,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3957496.png
2020,NA,DE,NA,95,Inactive,David King,David,King,1989-12-27,6-4,281,Oklahoma,Strake Jesuit Prep (TX),00-0030121,15905,a1e8bc26-2f4a-48f3-b2dc-549d8bc71067,26862,8968,8022,15562,1697,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15905.png
2020,NA,DE,LDE,NA,Inactive,Chad Thomas,Chad,Thomas,1995-10-12,6-5,278,Miami (FL),NA,00-0034770,3123045,8fecfc12-c9be-400e-8b5a-4684c6884daa,31037,12749,48565,19874,5019,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3123045.png
2020,NA,DE,NA,72,Active,Kerry Wynn,Kerry,Wynn,1991-02-12,6-5,261,Richmond,Louisa County (VA),00-0030776,17296,d694d99d-0dd2-443f-b02a-6cd377cdaf6e,28051,9691,8938,16403,2089,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17296.png
2020,NA,DE,NA,57,Inactive,Cam Johnson,Cam,Johnson,1990-05-24,6-3,260,Virginia,Gonzaga (DC),00-0029310,15064,f60de8c5-b050-4386-8a67-3658f65350b9,25947,8143,7221,14827,1328,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15064.png
2020,NA,DE,NA,90,Inactive,Whitney Richardson,Whitney,Richardson,1992-07-26,6-4,251,Lane,NA,00-0034045,4255255,2fbd5ebf-c12a-4e92-b7b6-de649c37ccd3,30948,12384,51981,19744,4841,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4255255.png
2020,NA,DE,NA,NA,Inactive,Stacy Keely,Stacy,Keely,1995-05-15,6-6,220,Alabama-Birmingham,NA,00-0035221,3049043,ee4e7684-071e-4aee-9d0e-b8da39c46322,32399,14194,56885,21525,6608,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3049043.png
2020,NA,DE,NA,78,Inactive,Evan Perrizo,Evan,Perrizo,1995-05-26,6-4,277,None,NA,00-0034617,3163390,5ec64dea-c6db-4416-ad24-8676acf7a7c6,31520,13289,66925,20371,5410,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3163390.png
2020,NA,DE,NA,90,Inactive,Fadol Brown,Fadol,Brown,1993-04-15,6-5,273,Mississippi,NA,00-0033438,2981846,401fac38-aa48-4f45-b6c4-a4705b50f9bd,30626,11906,12246,19303,4442,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2981846.png
2020,NA,DE,NA,96,Inactive,Brian Robison,Brian,Robison,1983-04-27,6-3,259,Texas,Splendora (TX),00-0025489,10546,ac568889-d10d-4ccc-89a1-8e4233848086,8356,5319,3718,7202,285,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10546.png
2020,NA,DL,NA,60,Inactive,Claudy Mathieu,Claudy,Mathieu,1993-01-18,6-6,250,None,NA,00-0034451,3939134,1da8b818-601e-4d53-943b-c7cb767969a3,31539,13267,66923,20322,5602,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3939134.png
2020,NA,DL,NA,92,Inactive,Mathieu Betts,Mathieu,Betts,1995-03-22,6-3,258,Laval (Canada),NA,00-0035063,4411188,13141af5-6bef-4f49-98ce-5305f0187bef,32248,13567,91464,21431,6604,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4411188.png
2020,NA,DL,NA,95,Inactive,Antonio Simmons,Antonio,Simmons,1996-02-10,6-3,246,None,NA,00-0034620,3116632,34053914-0384-4551-a5e9-e3bd13c09b02,31277,13291,48436,20190,5219,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116632.png
2020,NA,DL,NA,54,Inactive,Khairi Clark,Khairi,Clark,1994-10-31,6-1,309,Florida,NA,00-0035362,3121643,0afaf743-1240-4598-91d4-13f003573789,32089,14039,49991,21250,6369,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3121643.png
2020,NA,DL,NA,43,Inactive,Anthony Moten,Anthony,Moten,1995-07-12,6-4,295,None,NA,00-0034453,3123079,2be11ce3-61f2-42b4-ba82-f22c62e9363d,31541,13268,12893,20323,5603,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3123079.png
2020,NA,DL,NA,0,Inactive,Richard Jarvis,Richard,Jarvis,1995-04-20,NA,NA,Brown,NA,00-0034143,NA,6191922d-218f-4f86-a3c2-7216810bccb8,31357,13091,66932,20442,5500,2021-02-28T07:10:51Z,NA
2020,NA,DL,NA,59,Inactive,Justin Alexandre,Justin,Alexandre,1997-11-12,6-5,256,Incarnate Word,NA,00-0035496,4263210,89588ce4-70cf-4a50-968e-d48cf5c66053,32519,14290,56643,21273,6575,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4263210.png
2020,NA,DL,NA,60,Inactive,Kingsley Opara,Kingsley,Opara,1994-10-13,6-4,290,None,NA,00-0034630,3053061,49c20233-70a2-4de5-b3cc-9bf7039f1cb7,31586,13260,49983,20140,5205,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3053061.png
2020,NA,DL,LDT,NA,Inactive,Ricky Walker,Ricky,Walker,1996-04-18,6-2,310,Virginia Tech,NA,00-0035421,3124087,b27621a8-1629-45d2-838e-5e74a26f350b,32203,13705,48652,21446,6422,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124087.png
2020,NA,DT,NA,56,Inactive,Johnathan Calvin,Johnathan,Calvin,1993-11-28,6-3,269,Mississippi State,NA,00-0033351,3894927,911991de-37c3-4fcd-9896-80d1fb0b6112,30608,12515,12106,19232,4375,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3894927.png
2020,NA,DT,NA,90,Active,Jay Bromley,Jay,Bromley,1992-05-28,6-3,314,Syracuse,Flushing (NY),00-0031403,16776,8fd4379f-242a-4388-ae91-5b99acbb1bd8,27602,9404,8709,16391,2080,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16776.png
2020,NA,DT,NA,66,Inactive,Stefan Charles,Stefan,Charles,1988-06-09,6-5,302,"Regina, Can.",Eastdale Collegiate and Vocational Institute (ON),00-0030132,16568,50fd6da3-9fb3-45cf-83e8-5797f1f16308,27298,9193,8387,2232,79,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16568.png
2020,NA,DT,NA,71,Inactive,Zay Henderson,Zay,Henderson,1994-12-06,6-1,298,None,NA,00-0034866,3115307,3245841a-b113-4e4f-a994-449d25d1db98,31774,12974,49906,20119,5778,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3115307.png
2020,NA,DT,NA,96,Active,Tom Johnson,Tom,Johnson,1984-08-30,6-3,288,Southern Mississippi,Moss Point (MS),00-0024030,16695,ee305db3-cdaf-4eb3-b950-7146d51eac34,24778,9761,3378,13664,1017,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16695.png
