season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,update_dt,headshot_url
2011,STL,FB,NA,49,RES,Brit Miller,Brit,Miller,1986-09-15,6-1,253,Illinois,NA,00-0026712,NA,NA,NA,NA,5340,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL149658.png
2011,STL,FS,NA,27,ACT,Quintin Mikell,Quintin,Mikell,1980-09-16,5-10,204,Boise State,NA,00-0021512,NA,NA,NA,NA,1662,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIK082019.png
2011,STL,G,NA,63,RES,Jacob Bell,Jacob,Bell,1981-03-02,6-5,304,Miami (Ohio),NA,00-0022875,NA,NA,NA,NA,1859,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL376590.png
2011,STL,G,NA,79,CUT,Roy Watts,Roy,Watts,1986-09-16,6-5,310,Houston,NA,00-0028808,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT797352.png
2011,STL,G,NA,66,CUT,Randall Hunt,Randall,Hunt,1987-10-06,6-6,315,Illinois,NA,00-0028392,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN338308.png
2011,STL,G,NA,62,ACT,Harvey Dahl,Harvey,Dahl,1981-06-24,6-5,308,Nevada,NA,00-0023180,NA,NA,NA,NA,2553,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAH255392.png
2011,STL,G,NA,67,ACT,Bryan Mattison,Bryan,Mattison,1984-05-15,6-3,310,Iowa,NA,00-0026015,NA,NA,NA,NA,4706,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT699570.png
2011,STL,K,NA,3,ACT,Josh Brown,Josh,Brown,1979-04-29,6-0,202,Nebraska,NA,00-0021940,NA,NA,NA,NA,1520,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO502703.png
2011,STL,LB,NA,53,ACT,David Nixon,David,Nixon,1985-03-16,6-3,225,Brigham Young,NA,00-0026830,NA,NA,NA,NA,5420,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NIX569406.png
2011,STL,LB,NA,56,RES,Josh Hull,Josh,Hull,1987-05-21,6-3,245,Penn State,NA,00-0027845,NA,NA,NA,NA,5776,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUL115822.png
2011,STL,LB,NA,52,ACT,Justin Cole,Justin,Cole,1987-11-22,6-3,242,San Jose State,NA,00-0027270,NA,NA,NA,NA,5831,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL128175.png
2011,STL,LB,NA,54,CUT,Maurice Simpkins,Maurice,Simpkins,1983-04-29,6-0,236,Coastal Carolina,NA,00-0027901,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM456461.png
2011,STL,LB,NA,64,CUT,Pete Fleps,Pete,Fleps,1986-10-31,6-1,236,Southern Methodist,NA,00-0028460,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLE435064.png
2011,STL,LS,NA,44,ACT,Jake McQuaide,Jake,McQuaide,1987-12-07,6-2,247,Ohio State,Elder (OH),00-0028394,14676,3128aa52-4c62-4096-bf31-bef0fe8d6abc,25549,7990,6586,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCQ288110.png
2011,STL,MLB,NA,55,ACT,James Laurinaitis,James,Laurinaitis,1986-12-03,6-2,250,Ohio State,NA,00-0027011,NA,NA,NA,NA,4958,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAU629310.png
2011,STL,OLB,NA,50,ACT,Bryan Kehl,Bryan,Kehl,1984-06-16,6-2,244,Brigham Young,NA,00-0026263,NA,NA,NA,NA,4437,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEH212199.png
2011,STL,OLB,NA,57,ACT,Chris Chamberlain,Chris,Chamberlain,1985-09-30,6-1,238,Tulsa,NA,00-0026368,NA,NA,NA,NA,4542,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA057024.png
2011,STL,OLB,NA,59,CUT,Ben Leber,Ben,Leber,1978-12-07,6-3,245,Kansas State,NA,00-0021197,NA,NA,NA,NA,1078,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEB506360.png
2011,STL,OLB,NA,51,ACT,Brady Poppinga,Brady,Poppinga,1979-09-21,6-3,252,Brigham Young,NA,00-0023559,NA,NA,NA,NA,2342,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POP738790.png
2011,STL,OT,NA,70,CUT,Renardo Foster,Renardo,Foster,1984-07-15,6-7,333,Louisville,NA,00-0024533,NA,NA,NA,NA,4140,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOS567844.png
2011,STL,OT,NA,72,ACT,Thomas Welch,Thomas,Welch,1987-06-19,6-6,300,Vanderbilt,NA,00-0027803,NA,NA,NA,NA,5731,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEL130587.png
2011,STL,OT,NA,70,ACT,Kevin Hughes,Kevin,Hughes,1988-08-06,6-4,302,Southeastern Louisiana,NA,00-0028391,NA,NA,NA,NA,6584,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG533260.png
2011,STL,OT,NA,76,RES,Rodger Saffold,Rodger,Saffold,1988-06-06,6-5,314,Indiana,Bedford (OH),00-0027648,13294,d53cd589-73d6-4aad-ae69-e979670a0d14,24008,6554,5558,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAF408541.png
2011,STL,OT,NA,77,RES,Jason Smith,Jason,Smith,1986-04-30,6-5,308,Baylor,NA,00-0026979,NA,NA,NA,NA,4925,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI390022.png
2011,STL,P,NA,5,ACT,Donnie Jones,Donnie,Jones,1980-07-05,6-2,220,LSU,NA,00-0022684,NA,NA,NA,NA,1939,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON237997.png
2011,STL,QB,NA,8,ACT,Sam Bradford,Sam,Bradford,1987-11-08,6-4,224,Oklahoma,NA,00-0027854,NA,NA,NA,NA,5526,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA101548.png
2011,STL,QB,NA,12,ACT,Tom Brandstater,Tom,Brandstater,1984-10-21,6-5,223,Fresno State,NA,00-0027121,NA,NA,NA,NA,5098,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA567635.png
2011,STL,QB,NA,10,ACT,Kellen Clemens,Kellen,Clemens,1983-06-06,6-2,220,Oregon,NA,00-0024264,NA,NA,NA,NA,2994,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE075538.png
2011,STL,QB,NA,9,CUT,Taylor Potts,Taylor,Potts,1987-10-13,6-5,222,Texas Tech,NA,00-0028396,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POT703987.png
2011,STL,QB,NA,4,ACT,A.J. Feeley,A.J.,Feeley,1977-05-16,6-3,216,Oregon,NA,00-0020305,NA,NA,NA,NA,893,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEE447935.png
2011,STL,RB,NA,34,ACT,Jerious Norwood,Jerious,Norwood,1983-07-29,5-11,205,Mississippi State,NA,00-0024294,NA,NA,NA,NA,3024,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR780922.png
2011,STL,RB,NA,39,ACT,Steven Jackson,Steven,Jackson,1983-07-22,6-2,240,Oregon State,NA,00-0022736,NA,NA,NA,NA,1745,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC560875.png
2011,STL,RB,NA,30,CUT,Eddie Wide,Eddie,Wide,1988-11-19,5-10,195,Utah,NA,00-0028399,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WID263360.png
2011,STL,RB,NA,33,ACT,Cadillac Williams,Cadillac,Williams,1982-04-21,5-11,218,Auburn,NA,00-0023440,NA,NA,NA,NA,2222,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL179825.png
2011,STL,RB,NA,35,ACT,Quinn Porter,Quinn,Porter,1986-02-02,6-0,205,Stillman,NA,00-0027437,NA,NA,NA,NA,5941,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POR355697.png
2011,STL,RB,NA,NA,DEV,Chase Reynolds,Chase,Reynolds,1987-10-22,6-0,195,Montana,NA,00-0028795,NA,NA,NA,NA,6892,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY105214.png
2011,STL,RB,NA,36,CUT,Van Stumon,Van,Stumon,1987-11-15,6-1,266,Arkansas,NA,00-0028464,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STU610011.png
2011,STL,RB,NA,38,CUT,Keith Toston,Keith,Toston,1987-05-06,5-11,214,Oklahoma State,NA,00-0027257,NA,NA,NA,NA,5821,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOS749831.png
2011,STL,SS,NA,43,ACT,Craig Dahl,Craig,Dahl,1985-06-17,6-1,212,North Dakota State,NA,00-0024796,NA,NA,NA,NA,3920,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAH251407.png
2011,STL,SS,NA,20,ACT,Darian Stewart,Darian,Stewart,1988-08-04,5-11,214,South Carolina,NA,00-0027256,NA,NA,NA,NA,5820,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE755545.png
2011,STL,T,NA,72,CUT,Karri Kuuttila,Karri,Kuuttila,1987-12-29,6-6,304,Lock Haven,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KUU467202.png
2011,STL,T,NA,73,ACT,Adam Goldberg,Adam,Goldberg,1980-08-12,6-7,305,Wyoming,NA,00-0021637,NA,NA,NA,NA,1612,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOL031003.png
2011,STL,T,NA,79,ACT,Mark LeVoir,Mark,LeVoir,1982-07-29,6-7,310,Notre Dame,NA,00-0023880,NA,NA,NA,NA,3395,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEV624646.png
2011,STL,T,NA,NA,DEV,Ryan McKee,Ryan,McKee,1986-11-04,6-6,291,Southern Mississippi,NA,00-0026654,NA,NA,NA,NA,5298,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK153708.png
2011,STL,T,NA,79,CUT,Cody Habben,Cody,Habben,1988-03-21,6-6,290,Washington,NA,00-0028760,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAB124586.png
2011,STL,TE,NA,47,ACT,Billy Bajema,Billy,Bajema,1982-10-31,6-4,259,Oklahoma State,NA,00-0023679,NA,NA,NA,NA,2466,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAJ177981.png
2011,STL,TE,NA,88,ACT,Lance Kendricks,Lance,Kendricks,1988-01-30,6-3,247,Wisconsin,NA,00-0027985,NA,NA,NA,NA,6199,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEN102780.png
2011,STL,TE,NA,NA,DEV,DeMarco Cosby,DeMarco,Cosby,1988-07-02,6-3,240,Central Missouri State,NA,00-0028815,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COS069560.png
2011,STL,TE,NA,81,ACT,Stephen Spach,Stephen,Spach,1982-07-18,6-4,260,Fresno State,NA,00-0023108,NA,NA,NA,NA,2789,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPA047461.png
2011,STL,TE,NA,41,ACT,Ben Guidugli,Ben,Guidugli,1987-10-22,6-1,230,Cincinnati,NA,00-0028389,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUI244058.png
2011,STL,TE,NA,82,ACT,Mike McNeill,Mike,McNeill,1988-03-07,6-4,235,Nebraska,NA,00-0028651,NA,NA,NA,NA,6787,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN667282.png
2011,STL,TE,NA,86,RES,Michael Hoomanawanui,Michael,Hoomanawanui,1988-07-04,6-4,263,Illinois,NA,00-0027732,NA,NA,NA,NA,5655,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOO548774.png
2011,STL,WR,NA,16,RES,Danny Amendola,Danny,Amendola,1985-11-02,5-11,188,Texas Tech,The Woodlands (TX),00-0026035,11674,973bfe3c-6d0d-4130-a79c-f860650b1da6,9037,5813,4717,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AME359918.png
2011,STL,WR,NA,84,ACT,Danario Alexander,Danario,Alexander,1988-08-07,6-5,217,Missouri,NA,00-0027912,NA,NA,NA,NA,6106,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE168856.png
2011,STL,WR,NA,18,CUT,Joe West,Joe,West,1984-02-01,6-1,208,Texas-El Paso,NA,00-0026053,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WES286088.png
2011,STL,WR,NA,14,CUT,Jared Jenkins,Jared,Jenkins,1989-04-26,6-4,215,Wis.-Stevens Point,NA,00-0028629,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN268840.png
2011,STL,WR,NA,14,CUT,Jalil Carter,Jalil,Carter,1989-07-18,6-1,197,Akron,NA,00-0028384,NA,NA,NA,NA,10268,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR657452.png
2011,STL,WR,NA,NA,DEV,John Chiles,John,Chiles,1988-10-09,6-2,210,Texas,NA,00-0028517,NA,NA,NA,NA,6687,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHI576868.png
2011,STL,WR,NA,11,ACT,Brandon Gibson,Brandon,Gibson,1987-08-13,6-0,205,Washington State,NA,00-0026937,NA,NA,NA,NA,5118,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIB479862.png
2011,STL,WR,NA,81,CUT,Mardy Gilyard,Mardy,Gilyard,1986-12-02,5-11,194,Cincinnati,NA,00-0027700,NA,NA,NA,NA,5623,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL825593.png
2011,STL,WR,NA,89,RES,Mark Clayton,Mark,Clayton,1982-07-02,5-10,190,Oklahoma,NA,00-0023457,NA,NA,NA,NA,2239,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA796702.png
2011,STL,WR,NA,15,ACT,Dominique Curry,Dominique,Curry,1987-08-16,6-2,223,California (PA),NA,00-0027520,NA,NA,NA,NA,6001,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUR454550.png
2011,STL,WR,NA,18,SUS,Austin Pettis,Austin,Pettis,1988-02-08,6-3,207,Boise State,NA,00-0028016,NA,NA,NA,NA,6230,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET735733.png
2011,STL,WR,NA,87,RES,Greg Salas,Greg,Salas,1988-08-25,6-1,209,Hawaii,NA,00-0028050,NA,NA,NA,NA,6264,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAL108421.png
2011,STL,WR,NA,83,ACT,Brandon Lloyd,Brandon,Lloyd,1981-07-05,6-0,188,Illinois,NA,00-0022097,NA,NA,NA,NA,1436,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LLO154116.png
2011,STL,WR,NA,82,CUT,Greg Mathews,Greg,Mathews,1988-01-28,6-3,209,Michigan,NA,00-0027365,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT158179.png
2011,STL,WR,NA,17,ACT,Nick Miller,Nick,Miller,1987-03-29,5-9,180,Southern Utah,NA,00-0026536,NA,NA,NA,NA,5206,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL457515.png
2011,TB,C,NA,66,CUT,Matt Allen,Matt,Allen,1988-06-09,6-2,295,Texas A&M,NA,00-0028364,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL625322.png
2011,TB,C,NA,52,ACT,Jeff Faine,Jeff,Faine,1981-04-06,6-3,291,Notre Dame,NA,00-0022157,NA,NA,NA,NA,1337,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAI112720.png
2011,TB,CB,NA,20,ACT,Ronde Barber,Ronde,Barber,1975-04-07,5-10,184,Virginia,NA,00-0000741,NA,NA,NA,NA,261,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR048197.png
2011,TB,CB,NA,31,ACT,E.J. Biggers,E.J.,Biggers,1987-06-13,6-0,180,Western Michigan,NA,00-0026945,NA,NA,NA,NA,5141,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIG377790.png
2011,TB,CB,NA,25,RES,Aqib Talib,Aqib,Talib,1986-02-13,6-1,205,Kansas,NA,00-0026160,NA,NA,NA,NA,4334,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAL428789.png
2011,TB,DB,NA,37,CUT,Vince Anderson,Vince,Anderson,1984-12-08,6-2,205,Webber International FL,NA,00-0026845,NA,NA,NA,NA,5431,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND539369.png
2011,TB,DB,NA,43,ACT,Ahmad Black,Ahmad,Black,1989-12-12,5-9,184,Florida,NA,00-0028089,NA,NA,NA,NA,6303,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA003243.png
2011,TB,DB,NA,24,ACT,Anthony Gaitor,Anthony,Gaitor,1988-10-09,5-10,178,Florida International,NA,00-0028160,NA,NA,NA,NA,6374,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAI804192.png
2011,TB,DB,NA,23,ACT,Myron Lewis,Myron,Lewis,1987-11-24,6-2,203,Vanderbilt,NA,00-0027672,NA,NA,NA,NA,5592,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW549370.png
2011,TB,DB,NA,33,ACT,Elbert Mack,Elbert,Mack,1986-07-14,5-10,175,Troy,NA,00-0025902,NA,NA,NA,NA,4624,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAC290385.png
2011,TB,DB,NA,21,CUT,Dominique Harris,Dominique,Harris,1987-04-14,6-2,213,Temple,NA,00-0027210,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR364448.png
2011,TB,DB,NA,30,RES,Devin Holland,Devin,Holland,1988-10-18,6-0,205,McNeese State,NA,00-0028571,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL118795.png
2011,TB,DE,NA,71,ACT,Michael Bennett,Michael,Bennett,1985-11-13,6-4,274,Texas A&M,NA,00-0026618,NA,NA,NA,NA,5273,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN384391.png
2011,TB,DE,NA,91,ACT,Da'Quan Bowers,Da'Quan,Bowers,1990-02-23,6-3,277,Clemson,NA,00-0027989,NA,NA,NA,NA,6203,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW198049.png
2011,TB,DE,NA,97,RES,George Johnson,George,Johnson,1987-12-11,6-4,265,Rutgers,NA,00-0027495,NA,NA,NA,NA,6112,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH261528.png
2011,TB,DE,NA,78,RES,E.J. Wilson,E.J.,Wilson,1987-10-28,6-3,289,North Carolina,NA,00-0027727,NA,NA,NA,NA,5650,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL682433.png
2011,TB,DE,NA,72,CUT,Brandon Gilbeaux,Brandon,Gilbeaux,1987-06-09,6-3,270,Delaware,NA,00-0027461,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL002986.png
2011,TB,DE,NA,94,ACT,Adrian Clayborn,Adrian,Clayborn,1988-07-06,6-3,287,Iowa,Webster Groves (MO),00-0027958,13965,072ec285-1430-48d4-9342-5a1b9af527f3,24807,7417,6172,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA770145.png
2011,TB,DE,NA,96,RES,Tim Crowder,Tim,Crowder,1985-06-30,6-4,260,Texas,NA,00-0025443,NA,NA,NA,NA,3672,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO702762.png
2011,TB,DE,NA,53,ACT,Nick Reed,Nick,Reed,1987-09-01,6-1,248,Oregon,NA,00-0026962,NA,NA,NA,NA,5171,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE359579.png
2011,TB,DE,NA,97,CUT,Alex Magee,Alex,Magee,1987-04-28,6-3,298,Purdue,NA,00-0027042,NA,NA,NA,NA,4990,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAG115782.png
2011,TB,DE,NA,50,ACT,Daniel Te'o-Nesheim,Daniel,Te'o-Nesheim,1987-06-12,6-3,263,Washington,NA,00-0027689,NA,NA,NA,NA,5610,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEO444955.png
2011,TB,DE,NA,72,ACT,Jovan Haye,Jovan,Haye,1982-06-21,6-2,277,Vanderbilt,NA,00-0023622,NA,NA,NA,NA,2406,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY082807.png
2011,TB,DT,NA,98,ACT,Frank Okam,Frank,Okam,1985-10-16,6-5,350,Texas,NA,00-0026291,NA,NA,NA,NA,4465,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OKA415291.png
2011,TB,DT,NA,92,ACT,Brian Price,Brian,Price,1989-04-10,6-1,303,UCLA,NA,00-0027650,NA,NA,NA,NA,5560,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI061887.png
2011,TB,DT,NA,79,RES,John McCargo,John,McCargo,1983-08-19,6-2,307,North Carolina State,NA,00-0024241,NA,NA,NA,NA,2971,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC171141.png
2011,TB,DT,NA,93,RES,Gerald McCoy,Gerald,McCoy,1988-02-25,6-4,295,Oklahoma,NA,00-0027856,NA,NA,NA,NA,5528,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC604879.png
2011,TB,DT,NA,90,ACT,Roy Miller,Roy,Miller,1987-07-09,6-2,310,Texas,NA,00-0027055,NA,NA,NA,NA,5004,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL544398.png
2011,TB,DT,NA,95,ACT,Albert Haynesworth,Albert,Haynesworth,1981-06-17,6-6,350,Tennessee,NA,00-0021149,NA,NA,NA,NA,1022,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY746506.png
2011,TB,FB,NA,44,ACT,Erik Lorig,Erik,Lorig,1986-11-17,6-4,275,Stanford,NA,00-0027844,NA,NA,NA,NA,5775,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOR636435.png
2011,TB,FS,NA,36,ACT,Tanard Jackson,Tanard,Jackson,1985-07-21,6-0,200,Syracuse,NA,00-0025493,NA,NA,NA,NA,3722,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC565378.png
2011,TB,FS,NA,41,ACT,Corey Lynch,Corey,Lynch,1985-05-07,6-0,206,Appalachian State,NA,00-0026317,NA,NA,NA,NA,4491,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LYN074058.png
2011,TB,FS,NA,35,RES,Cody Grimm,Cody,Grimm,1987-02-26,5-11,210,Virginia Tech,NA,00-0027805,NA,NA,NA,NA,5733,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI743040.png
2011,TB,G,NA,62,ACT,Ted Larsen,Ted,Larsen,1987-06-13,6-2,305,North Carolina State,NA,00-0027607,NA,NA,NA,NA,5728,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAR422272.png
2011,TB,G,NA,75,ACT,Davin Joseph,Davin,Joseph,1983-11-22,6-3,313,Oklahoma,NA,00-0024238,NA,NA,NA,NA,2968,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOS174977.png
2011,TB,G,NA,64,CUT,Thomas Claiborne,Thomas,Claiborne,1988-07-23,6-3,332,Boston College,NA,00-0028566,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA045870.png
2011,TB,G,NA,NA,DEV,Chris Riley,Chris,Riley,1987-10-25,6-5,305,Illinois State,NA,00-0028559,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIL118962.png
2011,TB,K,NA,10,ACT,Connor Barth,Connor,Barth,1986-04-11,5-11,193,North Carolina,NA,00-0026138,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR722763.png
2011,TB,K,NA,3,CUT,Josh Jasper,Josh,Jasper,1987-11-26,5-11,171,LSU,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAS258780.png
2011,TB,LB,NA,NA,DEV,Mike Balogun,Mike,Balogun,1983-09-28,6-0,240,Oklahoma,NA,00-0027374,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAL775804.png
2011,TB,LB,NA,4,CUT,Victor Aiyewa,Victor,Aiyewa,1989-02-04,6-1,219,Washington,NA,00-0028679,NA,NA,NA,NA,8616,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AIY177981.png
2011,TB,LB,NA,49,CUT,Simoni Lawrence,Simoni,Lawrence,1989-02-01,6-1,221,Minnesota,NA,00-0027252,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAW508005.png
2011,TB,LB,NA,51,RES,Jacob Cutrera,Jacob,Cutrera,1988-05-18,6-3,238,LSU,NA,00-0027501,NA,NA,NA,NA,5988,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUT514170.png
2011,TB,LB,NA,46,CUT,Nick Reveiz,Nick,Reveiz,1988-03-29,5-10,224,Tennessee,NA,00-0028577,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REV422041.png
2011,TB,LB,NA,48,CUT,Brandon Heath,Brandon,Heath,1988-07-17,6-1,215,Louisville,NA,00-0028569,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEA612641.png
