season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,update_dt,headshot_url
1999,PHI,RB,NA,35,NA,Edwin Watson,Edwin,Watson,1976-09-29,6-0,225,Purdue,NA,00-0017301,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT354962.png
1999,PHI,RB,NA,27,NA,James Bostic,James,Bostic,1972-03-13,5-11,225,Auburn,NA,00-0001525,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOS429213.png
1999,PHI,SS,NA,43,NA,Damon Moore,Damon,Moore,1976-09-15,5-11,215,Ohio State,NA,00-0011545,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO239351.png
1999,PHI,SS,NA,45,NA,Tim Hauck,Tim,Hauck,1966-12-20,5-10,187,Montana,NA,00-0007108,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAU118654.png
1999,PHI,T,NA,72,NA,Tra Thomas,Tra,Thomas,1974-11-20,6-7,349,Florida State,NA,00-0016334,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO405547.png
1999,PHI,T,NA,77,NA,Lonnie Palelei,Lonnie,Palelei,1970-10-15,6-3,310,Nevada-Las Vegas,NA,00-0012512,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL142233.png
1999,PHI,T,NA,76,NA,John Welbourn,John,Welbourn,1976-03-30,6-5,318,California,NA,00-0017410,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEL024225.png
1999,PHI,T,NA,73,NA,Oliver Ross,Oliver,Ross,1974-09-27,6-4,310,Iowa State,NA,00-0014063,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS656940.png
1999,PHI,T,NA,71,NA,Jermane Mayberry,Jermane,Mayberry,1973-08-29,6-4,325,Texas A&M - Kingsville,NA,00-0010595,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY283151.png
1999,PHI,T,NA,63,NA,John Michels,John,Michels,1973-03-19,6-7,300,USC,NA,00-0011177,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIC593034.png
1999,PHI,TE,NA,84,NA,Jamie Asher,Jamie,Asher,1972-10-31,6-3,245,Louisville,NA,00-0000466,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ASH449435.png
1999,PHI,TE,NA,89,NA,Justin Swift,Justin,Swift,1975-08-14,6-4,264,Kansas State,NA,00-0015970,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SWI245308.png
1999,PHI,TE,NA,87,NA,Jed Weaver,Jed,Weaver,1976-08-11,6-4,246,Oregon,NA,00-0017356,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA683667.png
1999,PHI,TE,NA,89,NA,Ron Leshinski,Ron,Leshinski,1974-03-06,6-2,246,Army,NA,00-0009814,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LES189430.png
1999,PHI,TE,NA,89,NA,Chad Lewis,Chad,Lewis,1971-10-05,6-6,252,Brigham Young,NA,00-0009842,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW095072.png
1999,PHI,TE,NA,89,NA,Kaseem Sinceno,Kaseem,Sinceno,1976-03-26,6-4,259,Syracuse,NA,00-0014977,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIN012977.png
1999,PHI,TE,NA,88,NA,Luther Broughton,Luther,Broughton,1974-11-30,6-2,248,Furman,NA,00-0001862,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO208794.png
1999,PHI,WR,NA,19,NA,Troy Smith,Troy,Smith,1977-07-30,6-2,193,East Carolina,NA,00-0015331,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI765252.png
1999,PHI,WR,NA,86,NA,Alex Van Dyke,Alex,Van Dyke,1974-07-24,6-0,205,Nevada,NA,00-0016821,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAN492172.png
1999,PHI,WR,NA,80,NA,Torrance Small,Torrance,Small,1970-09-04,6-3,209,Alcorn State,NA,00-0015063,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMA691563.png
1999,PHI,WR,NA,82,NA,Dameane Douglas,Dameane,Douglas,1976-03-15,6-0,195,California,NA,00-0004463,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOU233249.png
1999,PHI,WR,NA,83,NA,Dietrich Jells,Dietrich,Jells,1972-04-11,5-10,185,Pittsburgh,NA,00-0008329,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEL636435.png
1999,PHI,WR,NA,81,NA,Charles Johnson,Charles,Johnson,1972-01-03,6-0,200,Colorado,NA,00-0008454,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH118334.png
1999,PHI,WR,NA,86,NA,Brian Finneran,Brian,Finneran,1976-01-31,6-5,210,Villanova,NA,00-0005231,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIN583520.png
1999,PHI,WR,NA,85,NA,Na Brown,Na,Brown,1977-02-22,6-0,187,North Carolina,NA,00-0002005,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO567145.png
1999,PIT,C,NA,66,NA,Jim Sweeney,Jim,Sweeney,1962-08-08,6-4,298,Pittsburgh,NA,00-0015962,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SWE177981.png
1999,PIT,C,NA,63,NA,Dermontti Dawson,Dermontti,Dawson,1965-06-17,6-2,292,Kentucky,NA,00-0004085,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAW415288.png
1999,PIT,C,NA,62,NA,Roger Duffy,Roger,Duffy,1967-07-16,6-3,299,Penn State,NA,00-0004586,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUF553722.png
1999,PIT,CB,NA,26,NA,Deshea Townsend,Deshea,Townsend,1975-09-08,5-9,174,Alabama,NA,00-0016577,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOW776442.png
1999,PIT,CB,NA,20,NA,Dewayne Washington,Dewayne,Washington,1972-12-27,5-11,192,North Carolina State,NA,00-0017241,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS220470.png
1999,PIT,CB,NA,30,NA,Chad Scott,Chad,Scott,1974-09-06,6-1,192,Maryland,NA,00-0014539,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO127406.png
1999,PIT,DB,NA,24,NA,Chris Oldham,Chris,Oldham,1968-10-26,5-9,200,Oregon,NA,00-0012340,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLD355962.png
1999,PIT,DB,NA,54,NA,Mike Schneck,Mike,Schneck,1977-08-04,6-0,242,Wisconsin,NA,00-0018926,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH377349.png
1999,PIT,DB,NA,47,NA,Scott Shields,Scott,Shields,1976-03-29,6-4,228,Weber State,NA,00-0014810,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHI229858.png
1999,PIT,DB,NA,23,NA,Jason Simmons,Jason,Simmons,1976-03-30,5-8,188,Arizona State,NA,00-0014902,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM194449.png
1999,PIT,DB,NA,29,NA,Lance Brown,Lance,Brown,1972-02-02,6-2,203,Indiana,NA,00-0001981,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO523158.png
1999,PIT,DE,NA,94,NA,Jeremy Staat,Jeremy,Staat,1976-10-10,6-5,299,Arizona State,NA,00-0015506,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA002268.png
1999,PIT,DE,NA,90,NA,Reggie Lowe,Reggie,Lowe,1975-06-14,6-2,250,Troy,NA,00-0010116,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOW362422.png
1999,PIT,DE,NA,71,NA,Orpheus Roye,Orpheus,Roye,1973-01-21,6-4,290,Florida State,NA,00-0014116,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROY581648.png
1999,PIT,DE,NA,91,NA,Aaron Smith,Aaron,Smith,1976-04-19,6-5,281,Northern Colorado,NA,00-0015080,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI018560.png
1999,PIT,DE,NA,76,NA,Kevin Henry,Kevin,Henry,1968-10-23,6-4,282,Mississippi State,NA,00-0007296,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN624236.png
1999,PIT,DE,NA,98,NA,Ernie Brown,Ernie,Brown,1971-03-14,6-3,295,Syracuse,NA,00-0001933,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO430491.png
1999,PIT,DT,NA,74,NA,Nolan Harrison,Nolan,Harrison,1969-01-25,6-5,291,Indiana,NA,00-0007026,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR612460.png
1999,PIT,FB,NA,38,NA,Jon Witman,Jon,Witman,1972-06-01,6-2,240,Penn State,NA,00-0018141,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIT271090.png
1999,PIT,FS,NA,27,NA,Travis Davis,Travis,Davis,1973-01-10,6-0,209,Notre Dame,NA,00-0004059,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV777753.png
1999,PIT,G,NA,68,NA,Brenden Stai,Brenden,Stai,1972-03-30,6-4,310,Nebraska,NA,00-0015522,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA194028.png
1999,PIT,G,NA,65,NA,Alan Faneca,Alan,Faneca,1976-12-07,6-4,315,LSU,NA,00-0005058,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAN049971.png
1999,PIT,ILB,NA,99,NA,Levon Kirkland,Levon,Kirkland,1969-02-17,6-1,270,Clemson,NA,00-0009298,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIR520594.png
1999,PIT,ILB,NA,50,NA,Earl Holmes,Earl,Holmes,1973-04-28,6-2,250,Florida A&M,NA,00-0007652,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL539226.png
1999,PIT,K,NA,3,NA,Kris Brown,Kris,Brown,1976-12-23,5-10,204,Nebraska,NA,00-0001980,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO521985.png
1999,PIT,LB,NA,97,NA,Chad Kelsay,Chad,Kelsay,1977-04-09,6-2,252,Nebraska,NA,00-0009125,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL772411.png
1999,PIT,LB,NA,56,NA,Mike Vrabel,Mike,Vrabel,1975-08-14,6-4,250,Ohio State,NA,00-0016960,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VRA088990.png
1999,PIT,LB,NA,55,NA,Joey Porter,Joey,Porter,1977-03-22,6-2,240,Colorado State,NA,00-0013126,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POR135132.png
1999,PIT,LB,NA,57,NA,John Fiala,John,Fiala,1973-11-25,6-2,235,Washington,NA,00-0005176,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIA385627.png
1999,PIT,NT,NA,93,NA,Joel Steed,Joel,Steed,1969-02-17,6-2,310,Colorado,NA,00-0015603,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE023595.png
1999,PIT,OLB,NA,92,NA,Jason Gildon,Jason,Gildon,1972-07-31,6-3,255,Oklahoma State,NA,00-0005967,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL258152.png
1999,PIT,OLB,NA,51,NA,Carlos Emmons,Carlos,Emmons,1973-09-03,6-5,250,Arkansas State,NA,00-0004901,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EMM404041.png
1999,PIT,P,NA,4,NA,Josh Miller,Josh,Miller,1970-07-14,6-3,219,Arizona,NA,00-0011279,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL365923.png
1999,PIT,QB,NA,10,NA,Kordell Stewart,Kordell,Stewart,1972-10-16,6-1,212,Colorado,NA,00-0015700,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE777062.png
1999,PIT,QB,NA,18,NA,Mike Tomczak,Mike,Tomczak,1962-10-23,6-1,210,Ohio State,NA,00-0016538,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOM553720.png
1999,PIT,QB,NA,1,NA,Anthony Wright,Anthony,Wright,1976-02-14,6-1,195,South Carolina,NA,00-0018272,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI106968.png
1999,PIT,QB,NA,7,NA,Pete Gonzalez,Pete,Gonzalez,1974-07-04,6-1,216,Pittsburgh,NA,00-0006100,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GON721674.png
1999,PIT,RB,NA,36,NA,Jerome Bettis,Jerome,Bettis,1972-02-16,5-11,250,Notre Dame,NA,00-0001215,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BET627285.png
1999,PIT,RB,NA,21,NA,Amos Zereoue,Amos,Zereoue,1976-10-08,5-8,202,West Virginia,NA,00-0018501,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZER465126.png
1999,PIT,RB,NA,45,NA,Chris Fuamatu-Ma'afala,Chris,Fuamatu-Ma'afala,1977-03-04,5-11,252,Utah,NA,00-0005620,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FUA415291.png
1999,PIT,RB,NA,33,NA,Richard Huntley,Richard,Huntley,1972-09-18,5-11,224,Winston-Salem State,NA,00-0007969,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN825518.png
1999,PIT,SS,NA,41,NA,Lee Flowers,Lee,Flowers,1973-01-14,6-0,213,Georgia Tech,NA,00-0005346,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLO444811.png
1999,PIT,T,NA,73,NA,Justin Strzelczyk,Justin,Strzelczyk,1968-08-18,6-6,305,Maine,NA,00-0015843,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR802389.png
1999,PIT,T,NA,67,NA,Shar Pourdanesh,Shar,Pourdanesh,1970-07-19,6-6,312,Nevada,NA,00-0013155,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POU643701.png
1999,PIT,T,NA,72,NA,Wayne Gandy,Wayne,Gandy,1971-02-10,6-5,310,Auburn,NA,00-0005736,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAN132154.png
1999,PIT,T,NA,78,NA,Chris Conrad,Chris,Conrad,1975-05-27,6-6,310,Fresno State,NA,00-0003388,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON647535.png
1999,PIT,T,NA,77,NA,Kris Farris,Kris,Farris,1977-03-27,6-7,322,UCLA,NA,00-0005084,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAR732417.png
1999,PIT,T,NA,60,NA,Anthony Brown,Anthony,Brown,1972-11-06,6-5,315,Utah,NA,00-0001875,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO266271.png
1999,PIT,TE,NA,80,NA,Harold Bishop,Harold,Bishop,1970-04-08,6-4,254,LSU,NA,00-0001268,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIS373761.png
1999,PIT,TE,NA,84,NA,Jerame Tuman,Jerame,Tuman,1976-03-24,6-3,250,Michigan,NA,00-0016677,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUM059326.png
1999,PIT,TE,NA,85,NA,Mitch Lyons,Mitch,Lyons,1970-05-13,6-5,268,Michigan State,NA,00-0010202,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LYO426538.png
1999,PIT,TE,NA,48,NA,Tony Cline,Tony,Cline,1971-11-24,6-5,260,Stanford,NA,00-0003128,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLI249549.png
1999,PIT,TE,NA,80,NA,Matt Cushing,Matt,Cushing,1975-07-02,6-3,258,Illinois,NA,00-0003803,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUS373761.png
1999,PIT,TE,NA,87,NA,Mark Bruener,Mark,Bruener,1972-09-16,6-4,261,Washington,NA,00-0002102,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRU237765.png
1999,PIT,WR,NA,89,NA,Will Blackwell,Will,Blackwell,1975-07-06,6-0,190,San Diego State,NA,00-0001317,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA359037.png
1999,PIT,WR,NA,19,NA,Ryan Thelwell,Ryan,Thelwell,1973-04-06,6-2,188,Minnesota,NA,00-0016205,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THE415291.png
1999,PIT,WR,NA,86,NA,Hines Ward,Hines,Ward,1976-03-08,6-0,197,Georgia,NA,00-0017162,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR179227.png
1999,PIT,WR,NA,82,NA,Bobby Shaw,Bobby,Shaw,1973-04-23,6-0,186,California,NA,00-0014729,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA529762.png
1999,PIT,WR,NA,88,NA,Courtney Hawkins,Courtney,Hawkins,1969-12-12,5-9,190,Michigan State,NA,00-0007120,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW321216.png
1999,PIT,WR,NA,83,NA,Malcolm Johnson,Malcolm,Johnson,1977-08-27,6-5,215,Notre Dame,NA,00-0008575,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH488421.png
1999,PIT,WR,NA,81,NA,Troy Edwards,Troy,Edwards,1977-04-07,5-9,192,Louisiana Tech,NA,00-0004780,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW724280.png
1999,SD,C,NA,67,NA,Roman Fortin,Roman,Fortin,1967-02-26,6-5,297,San Diego State,NA,00-0005446,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR666978.png
1999,SD,CB,NA,22,NA,Jimmy Spencer,Jimmy,Spencer,1969-03-29,5-10,185,Florida,NA,00-0015460,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPE526203.png
1999,SD,CB,NA,26,NA,Darryll Lewis,Darryll,Lewis,1968-12-16,5-9,188,Arizona,NA,00-0009849,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW163227.png
1999,SD,CB,NA,29,NA,Terrance Shaw,Terrance,Shaw,1973-11-11,5-11,190,Stephen F. Austin St.,NA,00-0014743,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA779710.png
1999,SD,CB,NA,27,NA,Charles Dimry,Charles,Dimry,1966-01-31,6-0,176,Nevada-Las Vegas,NA,00-0004318,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIM726754.png
1999,SD,CB,NA,24,NA,Fakhir Brown,Fakhir,Brown,1977-09-21,5-11,192,Grambling State,NA,00-0001934,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO431077.png
1999,SD,DB,NA,21,NA,Scott Turner,Scott,Turner,1972-02-26,5-10,180,Illinois,NA,00-0016739,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR302438.png
1999,SD,DB,NA,31,NA,Jason Perry,Jason,Perry,1976-08-01,6-0,200,North Carolina State,NA,00-0012813,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PER610935.png
1999,SD,DB,NA,25,NA,Reggie Rusk,Reggie,Rusk,1972-12-19,5-10,190,Kentucky,NA,00-0014179,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUS214563.png
1999,SD,DE,NA,90,NA,Jimmie Bell,Jimmie,Bell,1973-11-20,6-5,285,Ohio State,NA,00-0001030,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL386768.png
1999,SD,DE,NA,94,NA,Chris Mims,Chris,Mims,1970-09-29,6-5,300,Tennessee,NA,00-0011350,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIM605274.png
1999,SD,DE,NA,92,NA,Cedric Harden,Cedric,Harden,1974-10-19,6-6,260,Florida A&M,NA,00-0006818,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR036575.png
1999,SD,DE,NA,90,NA,Adrian Dingle,Adrian,Dingle,1977-06-25,6-3,272,Clemson,NA,00-0004320,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIN241610.png
1999,SD,DE,NA,91,NA,Israel Ifeanyichukwu,Israel,Ifeanyichukwu,1970-11-21,6-3,260,USC,NA,00-0008001,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IFE059326.png
1999,SD,DE,NA,99,NA,Raylee Johnson,Raylee,Johnson,1970-06-01,6-3,272,Arkansas,NA,00-0008603,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH594982.png
1999,SD,DE,NA,95,NA,Albert Fontenot,Albert,Fontenot,1970-09-17,6-4,287,Baylor,NA,00-0005395,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FON197520.png
1999,SD,DT,NA,98,NA,Mike Mohring,Mike,Mohring,1974-03-22,6-5,295,Pittsburgh,NA,00-0011464,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOH508848.png
1999,SD,DT,NA,97,NA,John Parrella,John,Parrella,1969-11-22,6-3,300,Nebraska,NA,00-0012607,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR619528.png
1999,SD,DT,NA,76,NA,Jamal Williams,Jamal,Williams,1976-04-28,6-3,305,Oklahoma State,NA,00-0017813,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL328754.png
1999,SD,DT,NA,96,NA,Norman Hand,Norman,Hand,1972-09-04,6-3,313,Mississippi,NA,00-0006766,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN119783.png
1999,SD,FB,NA,44,NA,Fred McCrary,Fred,McCrary,1972-09-19,6-0,235,Mississippi State,NA,00-0010747,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC645713.png
1999,SD,FS,NA,38,NA,Mike Dumas,Mike,Dumas,1969-03-18,6-0,202,Indiana,NA,00-0004609,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUM092286.png
1999,SD,G,NA,73,NA,Aaron Taylor,Aaron,Taylor,1972-11-14,6-4,305,Notre Dame,NA,00-0016077,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY004236.png
1999,SD,G,NA,66,NA,Reggie Nelson,Reggie,Nelson,1976-06-23,6-4,310,McNeese State,NA,00-0012015,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL624912.png
1999,SD,G,NA,74,NA,Raleigh Roundtree,Raleigh,Roundtree,1975-08-31,6-4,295,South Carolina State,NA,00-0014086,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROU158616.png
1999,SD,G,NA,71,NA,DeMingo Graham,DeMingo,Graham,1973-09-10,6-3,310,Hofstra,NA,00-0006202,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA169441.png
1999,SD,G,NA,64,NA,Kendyl Jacox,Kendyl,Jacox,1975-06-10,6-2,330,Kansas State,NA,00-0008225,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC806877.png
1999,SD,G,NA,60,NA,Wilbert Brown,Wilbert,Brown,1977-05-09,6-2,310,Houston,NA,00-0002074,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO747787.png
1999,SD,ILB,NA,57,NA,Tracy Simien,Tracy,Simien,1967-05-21,6-1,250,Texas Christian,NA,00-0014886,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM059323.png
1999,SD,ILB,NA,54,NA,Eric Hill,Eric,Hill,1966-11-14,6-2,265,LSU,NA,00-0007433,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL222465.png
