season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,update_dt,headshot_url
2017,NYJ,OT,NA,NA,DEV,Korren Kirven,Korren,Kirven,12/10/1994,6-5,315,Alabama,NA,00-0033428,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIR812361.png
2017,NYJ,OT,NA,71,ACT,Ben Ijalana,Ben,Ijalana,08/06/1989,6-4,322,Villanova,NA,00-0027987,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IJA385627.png
2017,NYJ,P,NA,4,ACT,Lac Edwards,Lac,Edwards,04/27/1992,6-4,209,Sam Houston State,NA,00-0032449,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW571443.png
2017,NYJ,QB,NA,9,ACT,Bryce Petty,Bryce,Petty,05/31/1991,6-3,230,Baylor,NA,00-0031568,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET742461.png
2017,NYJ,QB,NA,NA,DEV,Joel Stave,Joel,Stave,05/16/1992,6-4,230,Wisconsin,NA,00-0032614,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA818236.png
2017,NYJ,QB,NA,15,RES,Josh McCown,Josh,McCown,07/04/1979,6-4,218,Sam Houston State,Jacksonville (TX),00-0021206,3609,a261fd0a-b096-4db7-bd51-2f13bde485da,5967,2513,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png
2017,NYJ,QB,NA,5,ACT,Christian Hackenberg,Christian,Hackenberg,02/14/1995,6-4,228,Penn State,NA,00-0032953,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAC346399.png
2017,NYJ,RB,NA,22,RES,Matt Forte,Matt,Forte,12/10/1985,6-2,218,Tulane,NA,00-0026184,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR645404.png
2017,NYJ,RB,NA,39,ACT,Jahad Thomas,Jahad,Thomas,11/06/1995,5-10,190,Temple,NA,00-0033664,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO210047.png
2017,NYJ,RB,NA,30,CUT,Romar Morris,Romar,Morris,10/21/1992,5-10,190,North Carolina,NA,00-0033062,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR533218.png
2017,NYJ,RB,NA,29,ACT,Bilal Powell,Bilal,Powell,10/27/1988,5-10,204,Louisville,NA,00-0028064,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POW162772.png
2017,NYJ,RB,NA,37,RES,Akeem Judd,Akeem,Judd,12/11/1992,5-10,225,Mississippi,NA,00-0033800,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JUD125680.png
2017,NYJ,RB,NA,NA,CUT,Algernon Brown,Algernon,Brown,11/29/1991,6-1,218,Brigham Young,NA,00-0033736,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO247000.png
2017,NYJ,RB,NA,NA,DEV,Jeremy Langford,Jeremy,Langford,12/06/1991,6-0,211,Michigan State,NA,00-0031569,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN550009.png
2017,NYJ,RB,NA,35,ACT,Elijah McGuire,Elijah,McGuire,06/01/1994,5-9,214,Louisiana-Lafayette,Vandebilt Catholic (LA),00-0033295,3042494,13ade86a-20c7-48fe-9d18-b3bfc135f5e9,30301,11766,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG791501.png
2017,NYJ,SS,NA,33,ACT,Jamal Adams,Jamal,Adams,10/17/1995,6-1,213,LSU,Carrollton Hebron (TX),00-0033872,3115373,1a92b0ad-3eb2-4df3-bf02-04c4d9ffe10c,30119,11985,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA392115.png
2017,NYJ,TE,NA,87,RES,Chris Gragg,Chris,Gragg,06/30/1990,6-3,244,Arkansas,NA,00-0030049,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA108585.png
2017,NYJ,TE,NA,86,RES,Jordan Leggett,Jordan,Leggett,01/31/1995,6-5,258,Clemson,NA,00-0033953,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEG424519.png
2017,NYJ,TE,NA,88,ACT,Austin Seferian-Jenkins,Austin,Seferian-Jenkins,09/29/1992,6-5,262,Washington,NA,00-0031418,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEF177981.png
2017,NYJ,TE,NA,83,ACT,Eric Tomlinson,Eric,Tomlinson,04/22/1992,6-6,263,Texas-El Paso,Klein (TX),00-0031690,2511973,b3d7169b-9cf6-4fea-815a-26e4fb0ec16a,28658,10553,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOM677561.png
2017,NYJ,WR,NA,10,CUT,Marquess Wilson,Marquess,Wilson,09/14/1992,6-4,206,Washington State,NA,00-0030047,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL750668.png
2017,NYJ,WR,NA,82,ACT,Lucky Whitehead,Lucky,Whitehead,06/02/1992,5-9,180,Florida Atlantic,NA,00-0031757,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI623090.png
2017,NYJ,WR,NA,81,RES,Quincy Enunwa,Quincy,Enunwa,05/31/1992,6-2,225,Nebraska,NA,00-0031023,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ENU444955.png
2017,NYJ,WR,NA,11,ACT,Robby Anderson,Robby,Anderson,05/09/1993,6-3,190,Temple,Plantation (FL),00-0032688,2574808,e81fb788-1478-4936-ae12-f6ed7ec23476,29785,11191,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND460305.png
2017,NYJ,WR,NA,19,RES,Devin Smith,Devin,Smith,03/03/1992,6-1,199,Ohio State,NA,00-0031934,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI202710.png
2017,NYJ,WR,NA,10,ACT,Jermaine Kearse,Jermaine,Kearse,02/06/1990,6-1,209,Washington,NA,00-0029159,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEA511674.png
2017,NYJ,WR,NA,3,CUT,Chris Harper,Chris,Harper,12/07/1993,5-11,185,California,NA,00-0031854,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR246884.png
2017,NYJ,WR,NA,3,RES,Brisly Estime,Brisly,Estime,NA,5-9,176,Syracuse,NA,00-0033454,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EST632753.png
2017,NYJ,WR,NA,16,ACT,Chad Hansen,Chad,Hansen,01/18/1995,6-1,202,California,Moorpark (CA),00-0033840,3066074,6335a39b-9cb4-4703-bed9-1835b9fc4791,30254,11702,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN612772.png
2017,NYJ,WR,NA,2,CUT,Gabe Marks,Gabe,Marks,08/06/1994,5-11,189,Washington State,NA,00-0033472,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR253345.png
2017,NYJ,WR,NA,17,RES,Charone Peake,Charone,Peake,10/16/1992,6-2,209,Clemson,NA,00-0032959,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEA150300.png
2017,NYJ,WR,NA,14,CUT,Jeremy Kerley,Jeremy,Kerley,11/08/1988,5-9,188,Texas Christian,NA,00-0028091,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KER321479.png
2017,NYJ,WR,NA,85,ACT,Neal Sterling,Neal,Sterling,01/14/1992,6-4,257,Monmouth (N.J.),NA,00-0032120,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE550563.png
2017,NYJ,WR,NA,86,CUT,Deshon Foxx,Deshon,Foxx,11/27/1992,5-10,177,Connecticut,NA,00-0032174,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOX816440.png
2017,NYJ,WR,NA,NA,NWT,Tre McBride,Tre,McBride,12/01/1992,6-0,210,William & Mary,NA,00-0032123,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCB743359.png
2017,NYJ,WR,NA,87,ACT,JoJo Natson,JoJo,Natson,02/01/1994,5-7,153,Akron,Boyd Anderson (FL),00-0033266,2971830,2d52ede5-1c65-4f18-a8ac-9306192ef625,30531,12359,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAT573006.png
2017,NYJ,WR,NA,NA,DEV,Damore'ea Stringfellow,Damore'ea,Stringfellow,10/18/1994,6-2,219,Mississippi,NA,00-0033417,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR514099.png
2017,NYJ,WR,NA,14,CUT,Frankie Hammond,Frankie,Hammond,02/17/1990,6-1,184,Florida,NA,00-0030154,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM500863.png
2017,NYJ,WR,NA,16,CUT,Myles White,Myles,White,03/30/1990,6-0,195,Louisiana Tech,NA,00-0030274,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI370946.png
2017,NYJ,WR,NA,10,CUT,Kenbrell Thompkins,Kenbrell,Thompkins,07/29/1988,6-0,195,Cincinnati,NA,00-0030000,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO445809.png
2017,NYJ,WR,NA,NA,DEV,Daniel Williams,Daniel,Williams,08/06/1995,6-3,200,Jackson State,NA,00-0034035,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL206884.png
2017,NYJ,WR,NA,18,ACT,ArDarius Stewart,ArDarius,Stewart,12/08/1993,5-11,205,Alabama,NA,00-0033916,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE738995.png
2017,NYJ,WR,NA,NA,DEV,Jalin Marshall,Jalin,Marshall,07/21/1995,5-10,200,Ohio State,NA,00-0032694,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR417066.png
2017,OAK,C,NA,62,ACT,James Stone,James,Stone,04/26/1992,6-3,291,Tennessee,NA,00-0030750,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO408731.png
2017,OAK,C,NA,61,ACT,Rodney Hudson,Rodney,Hudson,07/12/1989,6-2,300,Florida State,Rain (AL),00-0027993,14013,1f0d9995-7ace-44ab-8d61-2f3924d5b75d,24842,7439,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUD736504.png
2017,OAK,CB,NA,38,ACT,T.J. Carrie,T.J.,Carrie,07/28/1990,6-0,205,Ohio U.,De La Salle (CA),00-0031269,16808,3f0613a9-f060-4b43-95cb-3b263f05cd0f,27747,11514,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR470432.png
2017,OAK,CB,NA,29,ACT,David Amerson,David,Amerson,12/08/1991,6-1,205,North Carolina State,NA,00-0030420,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AME404790.png
2017,OAK,CB,NA,23,ACT,Dexter McDonald,Dexter,McDonald,11/30/1991,6-1,200,Kansas,NA,00-0032212,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD254825.png
2017,OAK,CB,NA,NA,DEV,Tevin Mitchel,Tevin,Mitchel,08/03/1992,6-0,192,Arkansas,NA,00-0032066,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT039284.png
2017,OAK,CB,NA,22,RES,Gareon Conley,Gareon,Conley,06/29/1995,6-0,195,Ohio State,Massillon Washington (OH),00-0033882,3051391,96f646e2-0984-4092-8031-22d2bf9b620c,30137,12011,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON240083.png
2017,OAK,CB,NA,21,ACT,Sean Smith,Sean,Smith,07/14/1987,6-3,220,Utah,NA,00-0027037,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI707600.png
2017,OAK,CB,NA,NA,DEV,Darius Hillary,Darius,Hillary,04/05/1993,5-10,183,Wisconsin,NA,00-0032546,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL659979.png
2017,OAK,CB,NA,20,RES,Obi Melifonwu,Obi,Melifonwu,04/05/1994,6-4,224,Connecticut,NA,00-0033900,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEL069516.png
2017,OAK,DB,NA,28,CUT,Marcus McWilson,Marcus,McWilson,08/09/1994,6-0,198,Kentucky,NA,00-0033832,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCW677214.png
2017,OAK,DB,NA,25,CUT,Rickey Jefferson,Rickey,Jefferson,12/28/1994,5-11,208,LSU,NA,00-0033443,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEF356888.png
2017,OAK,DB,NA,41,ACT,Erik Harris,Erik,Harris,04/02/1990,6-3,225,California (PA),New Oxford (PA),00-0032320,4010714,3cd103cf-cc2e-458e-94bc-a7a7ce1632c0,29224,10858,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR385656.png
2017,OAK,DB,NA,36,CUT,Chris Humes,Chris,Humes,07/31/1994,6-0,201,Arkansas State,NA,00-0033442,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUM112106.png
2017,OAK,DB,NA,37,CUT,Anthony Cioffi,Anthony,Cioffi,08/26/1994,6-0,205,Rutgers,NA,00-0033440,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CIO196395.png
2017,OAK,DB,NA,NA,DEV,Stefan McClure,Stefan,McClure,01/31/1993,5-10,205,California,NA,00-0032350,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC452788.png
2017,OAK,DB,NA,25,CUT,Demetrius McCray,Demetrius,McCray,05/11/1991,6-2,194,Appalachian State,NA,00-0030451,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC241537.png
2017,OAK,DB,NA,32,ACT,Antonio Hamilton,Antonio,Hamilton,01/24/1993,6-0,190,South Carolina State,Strom Thurmond (SC),00-0032933,3056354,9bc107dc-1920-49db-b009-436d1a77955d,29957,11518,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM184824.png
2017,OAK,DE,NA,47,ACT,James Cowser,James,Cowser,09/13/1990,6-3,245,Southern Utah,NA,00-0032929,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COW753938.png
2017,OAK,DE,NA,97,ACT,Mario Edwards,Mario,Edwards,01/25/1994,6-3,280,Florida State,Billy Ryan (TX),00-0032265,2969921,fdfb980b-1493-4698-9b97-f445a8f495da,28423,10450,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW608536.png
2017,OAK,DE,NA,59,CUT,Rufus Johnson,Rufus,Johnson,08/28/1990,6-5,280,Tarleton State,NA,00-0030101,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH656721.png
2017,OAK,DE,NA,NA,DEV,Shakir Soto,Shakir,Soto,02/12/1994,6-3,290,Pittsburgh,NA,00-0033673,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOT487369.png
2017,OAK,DE,NA,NA,DEV,Joby Saint Fleur,Joby,Saint Fleur,11/11/1992,6-4,253,Northwestern Oklahoma State,NA,00-0033416,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAI632385.png
2017,OAK,DE,NA,99,DEV,Fadol Brown,Fadol,Brown,04/15/1993,6-4,282,Mississippi,NA,00-0033438,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO431003.png
2017,OAK,DE,NA,95,ACT,Jihad Ward,Jihad,Ward,05/11/1994,6-5,295,Illinois,Globe Tech (NY),00-0033046,3115914,852b00dd-fd1c-4edb-809d-912a6472cd07,29278,10891,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR208421.png
2017,OAK,DE,NA,52,ACT,Khalil Mack,Khalil,Mack,02/22/1991,6-3,250,Buffalo,Westwood (FL),00-0031040,16710,33c74bf8-7621-48be-a769-e219703988d9,27533,9251,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAC325122.png
2017,OAK,DT,NA,78,ACT,Justin Ellis,Justin,Ellis,12/27/1990,6-2,335,Louisiana Tech,Neville (LA),00-0031346,16857,7e2c36bd-bae6-42e8-84fc-147106ed7270,27635,9397,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL559046.png
2017,OAK,DT,NA,90,ACT,Treyvon Hester,Treyvon,Hester,09/21/1992,6-2,304,Toledo,Penn Hills (PA),00-0033976,2973027,6a859e36-f31a-4a75-8cd2-905833042fcc,30357,11920,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HES698150.png
2017,OAK,DT,NA,75,ACT,Darius Latham,Darius,Latham,11/09/1994,6-4,305,Indiana,NA,00-0032938,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAT042617.png
2017,OAK,DT,NA,94,ACT,Eddie Vanderdoes,Eddie,Vanderdoes,10/13/1994,6-3,305,UCLA,Auburn Placer (CA),00-0033924,3047570,3618e094-0273-4e99-9641-65cc488128e5,30201,11948,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAN409052.png
2017,OAK,FB,NA,49,ACT,Jamize Olawale,Jamize,Olawale,04/17/1989,6-1,240,North Texas,Long Beach Poly (CA),00-0029492,15653,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,26535,8497,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLA706032.png
2017,OAK,FS,NA,27,ACT,Reggie Nelson,Reggie,Nelson,09/21/1983,5-11,210,Florida,NA,00-0025408,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL617002.png
2017,OAK,K,NA,11,RES,Sebastian Janikowski,Sebastian,Janikowski,03/02/1978,6-1,265,Florida State,NA,00-0019646,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAN400354.png
2017,OAK,K,NA,2,ACT,Giorgio Tavecchio,Giorgio,Tavecchio,07/16/1990,5-10,180,California,NA,00-0028907,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAV164481.png
2017,OAK,LB,NA,91,ACT,Shilique Calhoun,Shilique,Calhoun,03/20/1992,6-4,251,Michigan State,Middletown (NJ),00-0033122,2576257,12645147-c0fa-4aff-a395-496f8b9fb275,29309,10933,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAL422827.png
2017,OAK,LB,NA,58,CUT,Tyrell Adams,Tyrell,Adams,04/11/1992,6-2,230,West Georgia,Mays (GA),00-0032094,3895228,4688d4e5-bbea-41c9-8a6a-c06bc34ac7b4,29111,10835,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA679872.png
2017,OAK,LB,NA,43,ACT,Brady Sheldon,Brady,Sheldon,02/23/1993,6-5,230,Ferris State,NA,00-0033997,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE251811.png
2017,OAK,LB,NA,75,CUT,IK Enemkpali,IK,Enemkpali,07/03/1991,6-1,261,Louisiana Tech,NA,00-0031024,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ENE415291.png
2017,OAK,LB,NA,50,ACT,Nicholas Morrow,Nicholas,Morrow,07/10/1995,6-0,216,Greenville College,Huntsville (AL),00-0033445,4232830,7c1a8ecd-e3e5-4123-b89f-36e58b99126f,30633,12428,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR709781.png
2017,OAK,LB,NA,48,CUT,Najee Harris,Najee,Harris,03/09/1994,6-1,220,Wagner,NA,00-0033476,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR493096.png
2017,OAK,LS,NA,59,ACT,Jon Condo,Jon,Condo,08/26/1981,6-3,240,Maryland,NA,00-0023177,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON072674.png
2017,OAK,LS,NA,44,CUT,Andrew East,Andrew,East,09/17/1991,6-2,220,Vanderbilt,NA,00-0031994,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EAS651714.png
2017,OAK,MLB,NA,55,ACT,Marquel Lee,Marquel,Lee,10/21/1995,6-3,235,Wake Forest,NA,00-0033956,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEE468103.png
2017,OAK,MLB,NA,53,ACT,NaVorro Bowman,NaVorro,Bowman,05/28/1988,6-0,242,Penn State,NA,00-0027894,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW596979.png
2017,OAK,NT,NA,96,ACT,Denico Autry,Denico,Autry,07/15/1990,6-5,270,Mississippi State,Albemarle (NC),00-0031254,17447,a21d1e4a-aae6-4ebe-8f70-1087151b2b50,28266,9746,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AUT529722.png
2017,OAK,OG,NA,76,RES,Jon Feliciano,Jon,Feliciano,02/10/1992,6-4,325,Miami (Fla.),Western (FL),00-0032151,2512577,392ccaf6-6d81-453f-85e3-7702ac081db3,28516,10456,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEL275082.png
2017,OAK,OG,NA,60,CUT,Kareem Are,Kareem,Are,03/14/1994,6-6,325,Florida State,NA,00-0033996,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARE013842.png
2017,OAK,OG,NA,70,ACT,Kelechi Osemele,Kelechi,Osemele,06/24/1989,6-5,330,Iowa State,Langham Creek (TX),00-0029259,14957,45fe5280-b366-4c8a-8f2e-99fa5a4ff631,25770,8210,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OSE406291.png
2017,OAK,OG,NA,65,DEV,Jordan Simmons,Jordan,Simmons,07/15/1994,6-3,339,USC,Crespi (CA),00-0033446,2971614,704cc12d-78b1-482a-bd2e-06dc9a633ceb,30634,12105,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM247783.png
2017,OAK,OG,NA,68,ACT,Ian Silberman,Ian,Silberman,10/10/1992,6-5,305,Boston College,NA,00-0032067,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIL155067.png
2017,OAK,OG,NA,66,ACT,Gabe Jackson,Gabe,Jackson,07/12/1991,6-3,335,Mississippi State,Amite County (MS),00-0031367,16753,1a1830c2-9717-4af0-82f0-7d7b254764f1,27609,9437,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC178303.png
2017,OAK,OG,NA,79,RES,Denver Kirkland,Denver,Kirkland,03/06/1994,6-4,335,Arkansas,NA,00-0033005,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIR497052.png
2017,OAK,OLB,NA,99,SUS,Aldon Smith,Aldon,Smith,09/25/1989,6-4,265,Missouri,NA,00-0027945,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI029386.png
2017,OAK,OLB,NA,NA,CUT,Max Valles,Max,Valles,08/05/1994,6-4,250,Virginia,NA,00-0032153,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAL650439.png
2017,OAK,OLB,NA,51,ACT,Bruce Irvin,Bruce,Irvin,11/01/1987,6-3,250,West Virginia,Stephenson (GA),00-0029193,14946,6fc3f73e-9c19-41cf-aa95-df4d83e29e9e,25725,8199,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IRV115072.png
2017,OAK,OLB,NA,57,RES,Cory James,Cory,James,05/22/1993,6-1,230,Colorado State,NA,00-0033056,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAM147142.png
2017,OAK,OT,NA,74,ACT,Vadal Alexander,Vadal,Alexander,03/23/1994,6-5,325,LSU,NA,00-0032899,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE647460.png
2017,OAK,OT,NA,73,ACT,Marshall Newhouse,Marshall,Newhouse,09/29/1988,6-4,330,Texas Christian,NA,00-0027768,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW220274.png
2017,OAK,OT,NA,71,ACT,David Sharpe,David,Sharpe,10/21/1995,6-6,343,Florida,Duncan Fletcher (FL),00-0033946,3121656,94710841-1b2e-4309-82ff-d7a00b4293e8,30242,11818,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA433393.png
2017,OAK,OT,NA,72,RES,Donald Penn,Donald,Penn,04/27/1983,6-4,315,Utah State,NA,00-0023894,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEN244635.png
2017,OAK,OT,NA,64,CUT,Chauncey Briggs,Chauncey,Briggs,07/08/1994,6-6,301,Southern Methodist,NA,00-0033437,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI142823.png
2017,OAK,OT,NA,69,ACT,Jylan Ware,Jylan,Ware,10/16/1993,6-7,317,Alabama State,NA,00-0033972,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR359674.png
2017,OAK,P,NA,7,ACT,Marquette King,Marquette,King,10/26/1988,6-0,195,Fort Valley State,NA,00-0029123,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN574975.png
2017,OAK,QB,NA,4,ACT,Derek Carr,Derek,Carr,03/28/1991,6-3,215,Fresno State,Bakersfield Christian (CA),00-0031280,16757,9f026fc0-4449-4dc5-a226-2e2830619381,27564,9317,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR358797.png
