season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id,weeks_active_reg,weeks_active_post
2007,STL,G,NA,73,RES,Adam Goldberg,Adam,Goldberg,1980-08-12,6-7,318,Wyoming,NA,00-0021637,NA,NA,NA,1612,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOL031003.png,NA,NA,NA,NA,1;2;3;4,NA
2007,STL,G,NA,66,RES,Mark Setterstrom,Mark,Setterstrom,1984-03-03,6-4,314,Minnesota,NA,00-0024456,NA,NA,NA,3187,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SET491598.png,NA,NA,NA,NA,1;2;3,NA
2007,STL,G,NA,72,ACT,Milford Brown,Milford,Brown,1980-08-15,6-5,330,Florida State,NA,00-0021394,NA,NA,NA,1222,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO565134.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,K,NA,14,ACT,Jeff Wilkins,Jeff,Wilkins,1972-04-19,6-2,205,Youngstown State,NA,00-0017693,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL088118.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,LB,NA,NA,DEV,Larry Edwards,Larry,Edwards,1984-11-04,6-2,235,North Carolina,NA,00-0025763,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW574353.png,NA,NA,NA,NA,NA,NA
2007,STL,LB,NA,59,ACT,Tim McGarigle,Tim,McGarigle,1983-10-25,6-0,240,Northwestern,NA,00-0024435,NA,NA,NA,3166,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG002993.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,LB,NA,56,RES,Raonall Smith,Raonall,Smith,1978-10-22,6-2,245,Washington State,NA,00-0021167,NA,NA,NA,1045,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI586780.png,NA,NA,NA,NA,1;2;3;4;5;6,NA
2007,STL,LB,NA,NA,CUT,Jamal Brooks,Jamal,Brooks,1976-11-09,6-2,238,Hampton,NA,00-0018994,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO125008.png,NA,NA,NA,NA,NA,NA
2007,STL,LB,NA,53,ACT,Quinton Culberson,Quinton,Culberson,1985-10-21,6-1,236,Mississippi State,NA,00-0024565,NA,NA,NA,3917,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUL068007.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,LS,NA,45,ACT,Chris Massey,Chris,Massey,1979-08-21,6-0,245,Marshall,NA,00-0021345,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAS350277.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,MLB,NA,51,ACT,Will Witherspoon,Will,Witherspoon,1980-08-19,6-1,240,Georgia,NA,00-0021085,NA,NA,NA,1079,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIT150248.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,NT,NA,90,ACT,Adam Carriker,Adam,Carriker,1984-05-06,6-6,308,Nebraska,NA,00-0025400,NA,NA,NA,3629,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR485536.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,OLB,NA,52,ACT,Chris Draft,Chris,Draft,1976-02-26,5-11,236,Stanford,NA,00-0004505,NA,NA,NA,401,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRA080751.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,OLB,NA,50,RES,Pisa Tinoisamoa,Pisa,Tinoisamoa,1981-07-15,6-1,240,Hawaii,NA,00-0022050,NA,NA,NA,1359,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TIN225467.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12,NA
2007,STL,OLB,NA,54,ACT,Brandon Chillar,Brandon,Chillar,1982-10-21,6-3,242,UCLA,NA,00-0022711,NA,NA,NA,1851,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHI591906.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,P,NA,5,ACT,Donnie Jones,Donnie,Jones,1980-07-05,6-3,222,LSU,Catholic HS (LA),00-0022684,5749,6983,4066,1939,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON237997.png,14710,1271,NA,ce74af98-fcfc-446d-83fe-e875d2e8dbd9,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,P,NA,4,CUT,Freddie Capshaw,Freddie,Capshaw,1979-12-27,5-11,183,Miami (Fla.),NA,00-0021667,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAP741598.png,NA,NA,NA,NA,NA,NA
2007,STL,QB,NA,12,ACT,Gus Frerotte,Gus,Frerotte,1971-07-31,6-3,233,Tulsa,NA,00-0005589,NA,NA,NA,93,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE682395.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,QB,NA,3,ACT,Brock Berlin,Brock,Berlin,1981-07-04,6-1,215,Miami (Fla.),NA,00-0023158,NA,NA,NA,2495,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER178784.png,NA,NA,NA,NA,13;14;15;16;17,NA
2007,STL,QB,NA,4,CUT,Todd Bouman,Todd,Bouman,1972-08-01,6-2,226,St. Cloud State,NA,00-0001545,NA,NA,NA,299,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOU357325.png,NA,NA,NA,NA,14,NA
2007,STL,QB,NA,10,ACT,Marc Bulger,Marc,Bulger,1977-04-05,6-3,212,West Virginia,NA,00-0019599,NA,NA,NA,684,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUL162264.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,RB,NA,39,ACT,Steven Jackson,Steven,Jackson,1983-07-22,6-2,231,Oregon State,NA,00-0022736,NA,NA,NA,1745,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC560875.png,NA,NA,NA,3d980847-dec6-4fc1-a4bb-63bd0bfcb078,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,RB,NA,NA,DEV,John David Washington,John David,Washington,1984-07-28,5-9,208,Morehouse,NA,00-0024144,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS446562.png,NA,NA,NA,NA,NA,NA
2007,STL,RB,NA,30,ACT,Antonio Pittman,Antonio,Pittman,1985-12-19,5-11,207,Ohio State,NA,00-0025494,NA,NA,NA,3723,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIT089744.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,RB,NA,23,ACT,Brian Leonard,Brian,Leonard,1984-02-03,6-1,226,Rutgers,NA,00-0025439,NA,NA,NA,3668,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEO380682.png,NA,NA,NA,b3f527c8-5744-4751-8f54-1677fbb32aca,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,RB,NA,22,RES,Travis Minor,Travis,Minor,1979-06-30,5-10,203,Florida State,NA,00-0020448,NA,NA,NA,846,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIN576512.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,NA
2007,STL,RB,NA,33,ACT,Rich Alexis,Rich,Alexis,1981-03-06,6-0,234,Washington,NA,00-0022228,NA,NA,NA,1975,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE798102.png,NA,NA,NA,NA,16;17,NA
2007,STL,SS,NA,25,ACT,Corey Chavous,Corey,Chavous,1976-01-05,6-1,208,Vanderbilt,NA,00-0002919,NA,NA,NA,350,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA820452.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,T,NA,77,CUT,Drew Strojny,Drew,Strojny,1981-06-30,6-7,311,Duke,NA,00-0022729,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR571124.png,NA,NA,NA,NA,NA,NA
2007,STL,T,NA,76,RES,Orlando Pace,Orlando,Pace,1975-11-04,6-7,325,Ohio State,NA,00-0012485,NA,NA,NA,229,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAC151180.png,NA,NA,NA,NA,1,NA
2007,STL,T,NA,NA,CUT,Dave Pearson,Dave,Pearson,1981-03-29,6-3,287,Michigan,NA,00-0022337,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEA370927.png,NA,NA,NA,NA,NA,NA
2007,STL,T,NA,71,ACT,Rob Petitti,Rob,Petitti,1982-05-21,6-6,327,Pittsburgh,NA,00-0023641,NA,NA,NA,2426,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET518589.png,NA,NA,NA,NA,8;9;10;11;12;13;14;15;16;17,NA
2007,STL,T,NA,77,ACT,Brandon Gorin,Brandon,Gorin,1978-08-17,6-6,308,Purdue,NA,00-0020344,NA,NA,NA,918,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOR424345.png,NA,NA,NA,NA,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,T,NA,75,ACT,Mark LeVoir,Mark,LeVoir,1982-07-29,6-7,306,Notre Dame,NA,00-0023880,NA,NA,NA,3395,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEV624646.png,NA,NA,NA,NA,11;12;13;14;15;16;17,NA
2007,STL,T,NA,70,ACT,Alex Barron,Alex,Barron,1982-09-28,6-7,315,Florida State,NA,00-0023454,NA,NA,NA,2236,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR656227.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,TE,NA,87,RES,Aaron Walker,Aaron,Walker,1980-03-14,6-6,270,Florida,NA,00-0022060,NA,NA,NA,1469,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL065884.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10,NA
2007,STL,TE,NA,49,ACT,Richard Owens,Richard,Owens,1980-11-04,6-4,273,Louisville,NA,00-0022582,NA,NA,NA,2141,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OWE739343.png,NA,NA,NA,NA,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,TE,NA,88,ACT,Joe Klopfenstein,Joe,Klopfenstein,1983-11-09,6-5,262,Colorado,NA,00-0024261,NA,NA,NA,2991,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KLO131680.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,TE,NA,84,ACT,Randy McMichael,Randy,McMichael,1979-06-28,6-3,255,Georgia,NA,00-0021236,NA,NA,NA,1114,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCM290007.png,NA,NA,NA,ab7caaf0-5d28-4cfe-b3fc-74592b7c8564,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,TE,NA,49,CUT,Mark Anelli,Mark,Anelli,1979-06-05,6-3,265,Wisconsin,NA,00-0021308,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ANE676771.png,NA,NA,NA,NA,NA,NA
2007,STL,TE,NA,86,ACT,Dominique Byrd,Dominique,Byrd,1984-02-07,6-2,254,USC,NA,00-0024308,NA,NA,NA,3038,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BYR310270.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,WR,NA,NA,DEV,Eric Fowler,Eric,Fowler,1984-10-17,6-3,198,Grand Valley State,NA,00-0024840,NA,NA,NA,4115,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOW398869.png,NA,NA,NA,NA,NA,NA
2007,STL,WR,NA,19,ACT,Derek Stanley,Derek,Stanley,1985-08-27,5-9,172,Wis.-Whitewater,NA,00-0025636,NA,NA,NA,3865,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA439399.png,NA,NA,NA,NA,15;16;17,NA
2007,STL,WR,NA,NA,DEV,Dominique Thompson,Dominique,Thompson,1982-12-28,5-11,205,William & Mary,NA,00-0023039,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO531940.png,NA,NA,NA,NA,NA,NA
2007,STL,WR,NA,16,ACT,Brandon Williams,Brandon,Williams,1984-02-24,5-11,183,Wisconsin,NA,00-0024299,NA,NA,NA,3029,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL156919.png,NA,NA,NA,NA,6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,WR,NA,NA,CUT,Fred Gibson,Fred,Gibson,1981-10-26,6-4,202,Georgia,NA,00-0023565,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIB647154.png,NA,NA,NA,NA,NA,NA
2007,STL,WR,NA,89,ACT,Dane Looker,Dane,Looker,1976-05-05,6-0,194,Washington,NA,00-0019242,NA,NA,NA,755,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOO250808.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,WR,NA,15,ACT,Marques Hagans,Marques,Hagans,1982-12-29,5-10,205,Virginia,NA,00-0024358,NA,NA,NA,3089,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAG044785.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,WR,NA,82,RES,Dante Hall,Dante,Hall,1978-09-20,5-8,187,Texas A&M,NA,00-0019539,NA,NA,NA,677,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL247893.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13,NA
2007,STL,WR,NA,NA,CUT,Rasheed Marshall,Rasheed,Marshall,1981-07-11,6-1,188,West Virginia,NA,00-0023607,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR450786.png,NA,NA,NA,NA,NA,NA
2007,STL,WR,NA,81,ACT,Torry Holt,Torry,Holt,1976-06-05,6-0,190,North Carolina State,NA,00-0007681,NA,NA,NA,441,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL771651.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,WR,NA,83,ACT,Drew Bennett,Drew,Bennett,1978-08-26,6-5,206,UCLA,NA,00-0019976,NA,NA,NA,941,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN215426.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,STL,WR,NA,80,ACT,Isaac Bruce,Isaac,Bruce,1972-11-10,6-0,188,Memphis,NA,00-0002099,NA,NA,NA,80,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRU085284.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,TB,C,NA,76,ACT,John Wade,John,Wade,1975-01-25,6-5,299,Marshall,NA,00-0016972,NA,NA,NA,399,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAD573906.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,C,NA,NA,CUT,Enoka Lucas,Enoka,Lucas,1984-04-29,6-3,299,Oregon,NA,00-0024795,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC061201.png,NA,NA,NA,NA,NA,NA
2007,TB,C,NA,66,CUT,Nick Mihlhauser,Nick,Mihlhauser,1984-07-06,6-3,305,Washington State,NA,00-0023804,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIH670855.png,NA,NA,NA,NA,NA,NA
2007,TB,CB,NA,21,CUT,Alan Zemaitis,Alan,Zemaitis,1982-08-24,6-2,200,Penn State,NA,00-0024337,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEM540222.png,NA,NA,NA,NA,NA,NA
2007,TB,CB,NA,NA,DEV,Marcus Hamilton,Marcus,Hamilton,1984-02-17,5-11,192,Virginia,NA,00-0025632,NA,NA,NA,3861,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM278169.png,NA,NA,NA,NA,NA,NA
2007,TB,CB,NA,37,CUT,Carlos Hendricks,Carlos,Hendricks,1983-08-31,5-11,190,Alabama-Birmingham,NA,00-0024184,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN300241.png,NA,NA,NA,NA,NA,NA
2007,TB,CB,NA,20,ACT,Ronde Barber,Ronde,Barber,1975-04-07,5-10,184,Virginia,NA,00-0000741,NA,NA,NA,261,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR048197.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,CB,NA,31,ACT,Phillip Buchanon,Phillip,Buchanon,1980-09-19,5-11,186,Miami (Fla.),NA,00-0021151,NA,NA,NA,1024,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC267107.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DB,NA,22,ACT,Sammy Davis,Sammy,Davis,1980-04-08,6-0,195,Texas A&M,NA,00-0021991,NA,NA,NA,1346,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV729495.png,NA,NA,NA,NA,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DB,NA,NA,CUT,Darrell Hunter,Darrell,Hunter,1983-11-29,6-1,206,Miami (Ohio),NA,00-0023955,NA,NA,NA,3361,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN531772.png,NA,NA,NA,NA,NA,NA
2007,TB,DB,NA,39,ACT,Kalvin Pearson,Kalvin,Pearson,1978-10-22,5-10,200,Grambling State,NA,00-0020653,NA,NA,NA,1294,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEA501801.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DB,NA,25,ACT,Brian Kelly,Brian,Kelly,1976-01-14,5-11,193,USC,NA,00-0009106,NA,NA,NA,359,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL509580.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DB,NA,30,ACT,Donte Nicholson,Donte,Nicholson,1981-12-18,6-1,216,Oklahoma,NA,00-0023575,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NIC561956.png,NA,NA,NA,NA,4,1
2007,TB,DB,NA,27,RES,Torrie Cox,Torrie,Cox,1980-10-29,5-10,192,Pittsburgh,NA,00-0022029,NA,NA,NA,1505,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COX774115.png,NA,NA,NA,NA,5;6;7;8,NA
2007,TB,DE,NA,91,CUT,Julian Jenkins,Julian,Jenkins,1983-10-25,6-3,277,Stanford,NA,00-0024370,NA,NA,NA,3101,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN296821.png,NA,NA,NA,NA,NA,NA
2007,TB,DE,NA,91,ACT,Stylez G. White,Stylez G.,White,1979-07-25,6-3,270,Minnesota,NA,00-0021332,NA,NA,NA,1196,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI219302.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DE,NA,NA,DEV,Marquise Gunn,Marquise,Gunn,1983-11-22,6-4,264,Auburn,NA,00-0024822,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUN330591.png,NA,NA,NA,NA,NA,NA
2007,TB,DE,NA,94,ACT,Greg Spires,Greg,Spires,1974-08-12,6-1,265,Florida State,NA,00-0015477,NA,NA,NA,376,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPI609432.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DE,NA,90,ACT,Gaines Adams,Gaines,Adams,1983-06-08,6-5,258,Clemson,NA,00-0025391,NA,NA,NA,3620,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA289187.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DE,NA,NA,RES,Charles Bennett,Charles,Bennett,1983-04-04,6-3,254,Clemson,NA,00-0024455,NA,NA,NA,3186,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN292624.png,NA,NA,NA,NA,NA,NA
2007,TB,DE,NA,93,ACT,Kevin Carter,Kevin,Carter,1973-09-21,6-6,305,Florida,NA,00-0002742,NA,NA,NA,116,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR687111.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DT,NA,96,RES,Greg Peterson,Greg,Peterson,1984-01-21,6-5,286,North Carolina Central,NA,00-0025528,NA,NA,NA,3757,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET291356.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,TB,DT,NA,98,ACT,Ryan Sims,Ryan,Sims,1980-05-04,6-4,315,North Carolina,NA,00-0021382,NA,NA,NA,1014,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM807458.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DT,NA,71,ACT,Jovan Haye,Jovan,Haye,1982-06-21,6-2,285,Vanderbilt,NA,00-0023622,NA,NA,NA,2406,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY082807.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DT,NA,95,ACT,Chris Hovan,Chris,Hovan,1978-05-12,6-2,296,Boston College,NA,00-0019696,NA,NA,NA,600,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOV092286.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,DT,NA,60,CUT,Darrell Campbell,Darrell,Campbell,1981-07-06,6-4,295,Notre Dame,NA,00-0022506,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM225030.png,NA,NA,NA,NA,NA,NA
2007,TB,FB,NA,40,RES,Mike Alstott,Mike,Alstott,1973-12-21,6-1,248,Purdue,NA,00-0000251,NA,NA,NA,170,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALS635685.png,NA,NA,NA,NA,NA,NA
2007,TB,FB,NA,35,ACT,B.J. Askew,B.J.,Askew,1980-08-19,6-3,233,Michigan,NA,00-0022003,NA,NA,NA,1400,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ASK283611.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,FS,NA,28,ACT,Tanard Jackson,Tanard,Jackson,1985-07-21,6-0,200,Syracuse,NA,00-0025493,NA,NA,NA,3722,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC565378.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,FS,NA,26,ACT,Will Allen,Will,Allen,1982-06-17,6-1,200,Ohio State,NA,00-0022900,NA,NA,NA,1832,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL653088.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,G,NA,77,CUT,Jeb Terry,Jeb,Terry,1981-04-10,6-5,311,North Carolina,NA,00-0022902,NA,NA,NA,1866,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TER510110.png,NA,NA,NA,NA,NA,NA
2007,TB,G,NA,NA,DEV,Brian Johnson,Brian,Johnson,1984-03-24,6-4,307,LSU,NA,00-0025676,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH082811.png,NA,NA,NA,NA,NA,NA
2007,TB,G,NA,75,ACT,Davin Joseph,Davin,Joseph,1983-11-22,6-3,313,Oklahoma,NA,00-0024238,NA,NA,NA,2968,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOS174977.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,G,NA,68,ACT,Matt Lehr,Matt,Lehr,1979-04-25,6-2,304,Virginia Tech,NA,00-0020420,NA,NA,NA,880,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEH401791.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,G,NA,78,ACT,Arron Sears,Arron,Sears,1984-10-25,6-3,319,Tennessee,NA,00-0025422,NA,NA,NA,3651,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEA500125.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,G,NA,72,ACT,Dan Buenning,Dan,Buenning,1981-10-26,6-4,320,Wisconsin,NA,00-0023542,NA,NA,NA,2324,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUE415291.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2007,TB,G,NA,62,CUT,Jonathan Clinkscale,Jonathan,Clinkscale,1982-04-17,6-2,315,Wisconsin,NA,00-0023269,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLI589656.png,NA,NA,NA,NA,NA,NA
