season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,update_dt,headshot_url
2010,OAK,QB,NA,3,RES,Charlie Frye,Charlie,Frye,1981-08-28,6-4,220,Akron,NA,00-0023502,NA,NA,NA,NA,2284,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRY448685.png
2010,OAK,QB,NA,5,RES,Bruce Gradkowski,Bruce,Gradkowski,1983-01-27,6-1,220,Toledo,NA,00-0024408,NA,NA,NA,NA,3139,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA068015.png
2010,OAK,QB,NA,13,ACT,J.T. O'Sullivan,J.T.,O'Sullivan,1979-08-25,6-2,232,California-Davis,NA,00-0021296,NA,NA,NA,NA,1169,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OSU394627.png
2010,OAK,QB,NA,7,ACT,Kyle Boller,Kyle,Boller,1981-06-17,6-3,220,California,NA,00-0022164,NA,NA,NA,NA,1335,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL517890.png
2010,OAK,QB,NA,5,CUT,Colt Brennan,Colt,Brennan,1983-08-16,6-3,215,Hawaii,NA,00-0026326,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE307886.png
2010,OAK,RB,NA,29,ACT,Michael Bush,Michael,Bush,1984-06-16,6-1,245,Louisville,NA,00-0025487,NA,NA,NA,NA,3716,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS277873.png
2010,OAK,RB,NA,25,ACT,Rock Cartwright,Rock,Cartwright,1979-12-03,5-8,215,Kansas State,NA,00-0021357,NA,NA,NA,NA,1211,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR808221.png
2010,OAK,RB,NA,41,DEV,Manase Tonga,Manase,Tonga,1984-02-28,5-11,245,Brigham Young,NA,00-0027412,NA,NA,NA,NA,5922,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TON632509.png
2010,OAK,RB,NA,20,ACT,Darren McFadden,Darren,McFadden,1987-08-27,6-2,210,Arkansas,NA,00-0026144,NA,NA,NA,NA,4318,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCF084974.png
2010,OAK,RB,NA,40,CUT,Chane Moline,Chane,Moline,1987-07-23,6-0,250,UCLA,NA,00-0027410,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOL685775.png
2010,OAK,RB,NA,32,ACT,Michael Bennett,Michael,Bennett,1978-08-13,5-9,205,Wisconsin,NA,00-0020514,NA,NA,NA,NA,797,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN384766.png
2010,OAK,SAF,NA,30,CUT,Jerome Boyd,Jerome,Boyd,1986-05-26,6-2,225,Oregon,NA,00-0026532,NA,NA,NA,NA,5203,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOY217990.png
2010,OAK,SS,NA,33,ACT,Tyvon Branch,Tyvon,Branch,1986-12-11,6-0,205,Connecticut,NA,00-0026240,NA,NA,NA,NA,4414,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA530779.png
2010,OAK,T,NA,75,ACT,Mario Henderson,Mario,Henderson,1984-10-29,6-7,300,Florida State,NA,00-0025478,NA,NA,NA,NA,3707,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN115292.png
2010,OAK,T,NA,70,ACT,Langston Walker,Langston,Walker,1979-09-03,6-8,360,California,NA,00-0021181,NA,NA,NA,NA,1060,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL257548.png
2010,OAK,T,NA,68,ACT,Jared Veldheer,Jared,Veldheer,1987-06-14,6-8,315,Hillsdale,NA,00-0027674,NA,NA,NA,NA,5594,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VEL116302.png
2010,OAK,T,NA,69,ACT,Khalif Barnes,Khalif,Barnes,1982-04-21,6-5,325,Washington,NA,00-0023487,NA,NA,NA,NA,2269,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR321657.png
2010,OAK,TE,NA,NA,CUT,Eric Butler,Eric,Butler,1984-09-13,6-2,263,Mississippi State,NA,00-0026397,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT498395.png
2010,OAK,TE,NA,88,DEV,Kevin Brock,Kevin,Brock,1986-04-09,6-5,255,Rutgers,NA,00-0026699,NA,NA,NA,NA,5328,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO030498.png
2010,OAK,TE,NA,80,ACT,Zach Miller,Zach,Miller,1985-12-11,6-5,255,Arizona State,NA,00-0025425,NA,NA,NA,NA,3654,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL625718.png
2010,OAK,TE,NA,83,ACT,Brandon Myers,Brandon,Myers,1985-09-04,6-4,250,Iowa,NA,00-0027135,NA,NA,NA,NA,5126,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MYE123904.png
2010,OAK,TE,NA,86,CUT,Tony Stewart,Tony,Stewart,1979-08-09,6-5,260,Penn State,NA,00-0020268,NA,NA,NA,NA,887,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE806949.png
2010,OAK,TE,NA,82,CUT,John Owens,John,Owens,1980-01-10,6-3,255,Notre Dame,NA,00-0021255,NA,NA,NA,NA,1133,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OWE521068.png
2010,OAK,WR,NA,12,ACT,Jacoby Ford,Jacoby,Ford,1987-07-27,5-9,185,Clemson,NA,00-0027709,NA,NA,NA,NA,5632,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR220896.png
2010,OAK,WR,NA,19,CUT,Todd Watkins,Todd,Watkins,1983-06-22,6-3,195,Brigham Young,NA,00-0024432,NA,NA,NA,NA,3163,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT299944.png
2010,OAK,WR,NA,85,ACT,Darrius Heyward-Bey,Darrius,Heyward-Bey,1987-02-26,6-2,210,Maryland,NA,00-0026983,NA,NA,NA,NA,4930,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEY279111.png
2010,OAK,WR,NA,15,ACT,Johnnie Lee Higgins,Johnnie Lee,Higgins,1983-09-08,5-11,185,Texas-El Paso,NA,00-0025486,NA,NA,NA,NA,3715,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIG233023.png
2010,OAK,WR,NA,17,CUT,Jonathan Holland,Jonathan,Holland,1985-06-18,6-1,195,Louisiana Tech,NA,00-0025641,NA,NA,NA,NA,3870,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL137241.png
2010,OAK,WR,NA,89,ACT,Nick Miller,Nick,Miller,1987-03-29,5-9,180,Southern Utah,NA,00-0026536,NA,NA,NA,NA,5206,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL457515.png
2010,OAK,WR,NA,18,ACT,Louis Murphy,Louis,Murphy,1987-05-11,6-2,200,Florida,NA,00-0027089,NA,NA,NA,NA,5048,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR517212.png
2010,OAK,WR,NA,81,ACT,Chaz Schilens,Chaz,Schilens,1985-11-07,6-4,225,San Diego State,NA,00-0026366,NA,NA,NA,NA,4540,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH170232.png
2010,OAK,WR,NA,10,DEV,Shaun Bodiford,Shaun,Bodiford,1982-05-04,5-11,186,Portland State,NA,00-0023822,NA,NA,NA,NA,3235,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOD674189.png
2010,OAK,WR,NA,84,DEV,Damola Adeniji,Damola,Adeniji,1987-06-16,6-3,213,Oregon State,NA,00-0027462,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADE444954.png
2010,PHI,C,NA,63,CUT,Zipp Duncan,Zipp,Duncan,1987-07-15,6-5,310,Kentucky,NA,00-0027294,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUN383863.png
2010,PHI,C,NA,66,DEV,Dallas Reynolds,Dallas,Reynolds,1984-04-23,6-4,320,Brigham Young,NA,00-0026574,NA,NA,NA,NA,5241,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY137571.png
2010,PHI,C,NA,67,RES,Jamaal Jackson,Jamaal,Jackson,1980-05-08,6-4,325,Delaware State,NA,00-0021504,NA,NA,NA,NA,1635,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC220057.png
2010,PHI,C,NA,61,DEV,A.Q. Shipley,A.Q.,Shipley,1986-05-22,6-1,315,Penn State,Moon Area (PA),00-0026950,12726,f7163bae-d4da-4d38-847e-e0315605b9d0,9490,6215,5150,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHI382248.png
2010,PHI,C,NA,77,ACT,Mike McGlynn,Mike,McGlynn,1985-03-08,6-4,315,Pittsburgh,NA,00-0026249,NA,NA,NA,NA,4423,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG507111.png
2010,PHI,CB,NA,21,ACT,Joselio Hanson,Joselio,Hanson,1981-08-13,5-9,185,Texas Tech,NA,00-0021654,NA,NA,NA,NA,1619,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN677371.png
2010,PHI,CB,NA,37,DEV,Jamar Wall,Jamar,Wall,1988-01-10,5-10,202,Texas Tech,NA,00-0027794,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL393934.png
2010,PHI,CB,NA,30,CUT,Geoffrey Pope,Geoffrey,Pope,1984-06-21,6-0,190,Howard,NA,00-0024638,NA,NA,NA,NA,4040,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POP249173.png
2010,PHI,CB,NA,31,RES,Ellis Hobbs,Ellis,Hobbs,1983-05-16,5-9,195,Iowa State,NA,00-0023519,NA,NA,NA,NA,2301,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOB243174.png
2010,PHI,CB,NA,24,ACT,Brandon Hughes,Brandon,Hughes,1986-05-23,5-10,188,Oregon State,NA,00-0026914,NA,NA,NA,NA,5072,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG172012.png
2010,PHI,CB,NA,22,ACT,Asante Samuel,Asante,Samuel,1981-01-06,5-10,185,UCF,NA,00-0021956,NA,NA,NA,NA,1432,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAM616410.png
2010,PHI,CB,NA,23,ACT,Dimitri Patterson,Dimitri,Patterson,1983-06-18,5-10,200,Tuskegee,NA,00-0023727,NA,NA,NA,NA,2868,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAT410630.png
2010,PHI,CB,NA,30,ACT,Colt Anderson,Colt,Anderson,1985-10-25,5-10,194,Montana,NA,00-0026578,NA,NA,NA,NA,5242,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND162908.png
2010,PHI,DB,NA,48,CUT,Ryan Hamilton,Ryan,Hamilton,1987-02-16,6-2,210,Vanderbilt,NA,00-0027530,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM345114.png
2010,PHI,DB,NA,41,RES,Antoine Harris,Antoine,Harris,1982-04-08,5-10,205,Louisville,NA,00-0023136,NA,NA,NA,NA,2628,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR343433.png
2010,PHI,DB,NA,38,RES,Jorrick Calvin,Jorrick,Calvin,1987-07-17,5-11,184,Troy,NA,00-0027798,NA,NA,NA,NA,5724,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAL784339.png
2010,PHI,DB,NA,47,ACT,Gerard Lawson,Gerard,Lawson,1985-01-12,5-10,195,Oregon State,NA,00-0026079,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAW600791.png
2010,PHI,DB,NA,35,ACT,Trevard Lindley,Trevard,Lindley,1986-02-02,5-11,183,Kentucky,NA,00-0027706,NA,NA,NA,NA,5629,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN210026.png
2010,PHI,DB,NA,28,RES,Marlin Jackson,Marlin,Jackson,1983-06-30,6-0,196,Michigan,NA,00-0023464,NA,NA,NA,NA,2246,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC399489.png
2010,PHI,DB,NA,NA,CUT,Anthony Scirrotto,Anthony,Scirrotto,1986-10-21,6-0,202,Penn State,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCI586656.png
2010,PHI,DB,NA,45,ACT,Jamar Adams,Jamar,Adams,1985-11-29,6-2,215,Michigan,NA,00-0025889,NA,NA,NA,NA,4617,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA393165.png
2010,PHI,DE,NA,73,CUT,Derrick Burgess,Derrick,Burgess,1978-08-12,6-2,255,Mississippi,NA,00-0020504,NA,NA,NA,NA,830,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR072504.png
2010,PHI,DE,NA,58,ACT,Trent Cole,Trent,Cole,1982-10-05,6-3,270,Cincinnati,NA,00-0023579,NA,NA,NA,NA,2363,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL192262.png
2010,PHI,DE,NA,54,RES,Brandon Graham,Brandon,Graham,1988-04-03,6-1,268,Michigan,Crockett (MI),00-0027865,13239,b3e41b52-a8aa-4be8-8513-8ede6f3f83d3,23988,6571,5538,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA130064.png
2010,PHI,DE,NA,52,ACT,Daniel Te'o-Nesheim,Daniel,Te'o-Nesheim,1987-06-12,6-3,263,Washington,NA,00-0027689,NA,NA,NA,NA,5610,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEO444955.png
2010,PHI,DE,NA,75,ACT,Juqua Parker,Juqua,Parker,1978-05-15,6-2,250,Oklahoma State,NA,00-0019986,NA,NA,NA,NA,995,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO265212.png
2010,PHI,DE,NA,73,ACT,Bobby McCray,Bobby,McCray,1981-08-08,6-6,260,Florida,NA,00-0022888,NA,NA,NA,NA,1963,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC663361.png
2010,PHI,DE,NA,NA,CUT,Eric Moncur,Eric,Moncur,1984-11-28,6-1,237,Miami (Fla.),Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MON122771.png
2010,PHI,DE,NA,94,RES,Ricky Sapp,Ricky,Sapp,1986-11-14,6-4,252,Clemson,NA,00-0027734,NA,NA,NA,NA,5657,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAP613372.png
2010,PHI,DE,NA,91,ACT,Darryl Tapp,Darryl,Tapp,1984-09-13,6-1,270,Virginia Tech,NA,00-0024278,NA,NA,NA,NA,3008,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAP504282.png
2010,PHI,DE,NA,95,PUP,Victor Abiamiri,Victor,Abiamiri,1986-01-14,6-4,267,Notre Dame,NA,00-0025444,NA,NA,NA,NA,3673,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ABI069076.png
2010,PHI,DT,NA,90,ACT,Antonio Dixon,Antonio,Dixon,1985-07-17,6-3,322,Miami (Fla.),NA,00-0026541,NA,NA,NA,NA,5211,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIX080766.png
2010,PHI,DT,NA,97,ACT,Brodrick Bunkley,Brodrick,Bunkley,1983-11-23,6-2,306,Florida State,NA,00-0024229,NA,NA,NA,NA,2959,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUN459212.png
2010,PHI,DT,NA,63,ACT,Jeremy Clark,Jeremy,Clark,1983-09-06,6-3,295,Alabama,NA,00-0025714,NA,NA,NA,NA,3907,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA381451.png
2010,PHI,DT,NA,93,ACT,Trevor Laws,Trevor,Laws,1985-06-14,6-1,304,Notre Dame,NA,00-0026187,NA,NA,NA,NA,4361,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAW554430.png
2010,PHI,DT,NA,64,RES,Jeff Owens,Jeff,Owens,1986-10-14,6-1,304,Georgia,NA,00-0027834,NA,NA,NA,NA,5766,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OWE507376.png
2010,PHI,DT,NA,98,ACT,Mike Patterson,Mike,Patterson,1983-09-01,6-1,300,USC,NA,00-0023466,NA,NA,NA,NA,2248,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAT478313.png
2010,PHI,FB,NA,43,RES,Leonard Weaver,Leonard,Weaver,1982-09-23,6-0,250,Carson-Newman,NA,00-0023063,NA,NA,NA,NA,2835,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA679429.png
2010,PHI,FB,NA,32,ACT,Owen Schmitt,Owen,Schmitt,1985-02-13,6-2,245,West Virginia,NA,00-0026303,NA,NA,NA,NA,4477,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH357488.png
2010,PHI,FS,NA,42,ACT,Kurt Coleman,Kurt,Coleman,1988-04-01,5-10,195,Ohio State,NA,00-0027835,NA,NA,NA,NA,5767,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL295827.png
2010,PHI,FS,NA,29,RES,Nate Allen,Nate,Allen,1987-11-30,6-1,210,South Florida,NA,00-0027652,NA,NA,NA,NA,5562,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL632895.png
2010,PHI,G,NA,59,ACT,Nick Cole,Nick,Cole,1984-07-28,6-0,339,New Mexico State,NA,00-0024156,NA,NA,NA,NA,3567,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL153810.png
2010,PHI,G,NA,76,ACT,Reggie Wells,Reggie,Wells,1980-11-03,6-4,318,Clarion,NA,00-0021911,NA,NA,NA,NA,1482,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEL570156.png
2010,PHI,G,NA,79,ACT,Todd Herremans,Todd,Herremans,1982-10-13,6-6,321,Saginaw Valley State,NA,00-0023560,NA,NA,NA,NA,2343,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HER466325.png
2010,PHI,G,NA,75,CUT,Greg Isdaner,Greg,Isdaner,1987-02-25,6-4,325,West Virginia,NA,00-0026779,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ISD059326.png
2010,PHI,G,NA,62,ACT,Max Jean-Gilles,Max,Jean-Gilles,1983-11-19,6-3,358,Georgia,NA,00-0024314,NA,NA,NA,NA,3044,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEA419041.png
2010,PHI,K,NA,2,ACT,David Akers,David,Akers,1974-12-09,5-10,200,Louisville,NA,00-0000108,NA,NA,NA,NA,295,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AKE551610.png
2010,PHI,LB,NA,57,ACT,Keenan Clayton,Keenan,Clayton,1987-06-19,6-1,229,Oklahoma,NA,00-0027721,NA,NA,NA,NA,5644,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA797667.png
2010,PHI,LS,NA,46,ACT,Jon Dorenbos,Jon,Dorenbos,1980-07-21,6-0,250,Texas-El Paso,NA,00-0021451,NA,NA,NA,NA,1600,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOR119794.png
2010,PHI,MLB,NA,96,ACT,Omar Gaither,Omar,Gaither,1984-03-18,6-2,235,Tennessee,NA,00-0024382,NA,NA,NA,NA,3113,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAI790692.png
2010,PHI,MLB,NA,51,ACT,Jamar Chaney,Jamar,Chaney,1986-10-11,6-0,242,Mississippi State,NA,00-0027814,NA,NA,NA,NA,5743,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA365118.png
2010,PHI,MLB,NA,55,ACT,Stewart Bradley,Stewart,Bradley,1983-11-02,6-4,258,Nebraska,NA,00-0025474,NA,NA,NA,NA,3703,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA243977.png
2010,PHI,OLB,NA,53,ACT,Moise Fokou,Moise,Fokou,1985-08-28,6-1,236,Maryland,NA,00-0026951,NA,NA,NA,NA,5154,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOK474619.png
2010,PHI,OLB,NA,50,ACT,Ernie Sims,Ernie,Sims,1984-12-23,6-0,230,Florida State,NA,00-0024224,NA,NA,NA,NA,2954,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM696501.png
2010,PHI,OLB,NA,56,ACT,Akeem Jordan,Akeem,Jordan,1985-08-17,6-1,230,James Madison,NA,00-0025719,NA,NA,NA,NA,4270,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOR014362.png
2010,PHI,P,NA,6,ACT,Sav Rocca,Sav,Rocca,1973-11-20,6-5,265,No College,NA,00-0024515,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROC041015.png
2010,PHI,P,NA,13,CUT,Ken Parrish,Ken,Parrish,1984-06-22,6-2,210,East Stroudsburg,NA,00-0024733,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR680587.png
2010,PHI,QB,NA,7,ACT,Mike Vick,Mike,Vick,1980-06-26,6-0,215,Virginia Tech,NA,00-0020245,NA,NA,NA,NA,773,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIC311467.png
2010,PHI,QB,NA,3,ACT,Mike Kafka,Mike,Kafka,1987-07-25,6-3,225,Northwestern,NA,00-0027722,NA,NA,NA,NA,5645,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAF629229.png
2010,PHI,QB,NA,4,ACT,Kevin Kolb,Kevin,Kolb,1984-08-24,6-3,218,Houston,NA,00-0025423,NA,NA,NA,NA,3652,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOL105037.png
2010,PHI,RB,NA,34,ACT,Eldra Buckley,Eldra,Buckley,1985-06-23,5-9,207,Tennessee-Chattanooga,NA,00-0024738,NA,NA,NA,NA,3900,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC668322.png
2010,PHI,RB,NA,33,ACT,Jerome Harrison,Jerome,Harrison,1983-02-26,5-9,205,Washington State,NA,00-0024359,NA,NA,NA,NA,3090,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR601702.png
2010,PHI,RB,NA,NA,DEV,Martell Mallett,Martell,Mallett,1986-05-13,6-0,210,Arkansas-Pine Bluff,NA,00-0027182,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAL262542.png
2010,PHI,RB,NA,25,ACT,LeSean McCoy,LeSean,McCoy,1988-07-12,5-11,208,Pittsburgh,Bishop McDevitt (PA),00-0027029,12514,166292fc-629e-4c7b-b7bf-f572ca9eeb43,9317,5970,4976,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC620232.png
2010,PHI,RB,NA,33,CUT,J.J. Arrington,J.J.,Arrington,1983-01-23,5-9,212,California,NA,00-0023479,NA,NA,NA,NA,2261,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARR194145.png
2010,PHI,SS,NA,27,ACT,Quintin Mikell,Quintin,Mikell,1980-09-16,5-10,203,Boise State,NA,00-0021512,NA,NA,NA,NA,1662,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIK082019.png
2010,PHI,T,NA,65,ACT,King Dunlap,King,Dunlap,1985-09-14,6-9,330,Auburn,NA,00-0026370,NA,NA,NA,NA,4544,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUN476836.png
2010,PHI,T,NA,71,ACT,Jason Peters,Jason,Peters,1982-01-22,6-4,340,Arkansas,Queen City (TX),00-0022531,6012,46aab8e6-3ca9-4213-a6cb-87db90786f6b,7122,3874,2148,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET150539.png
2010,PHI,T,NA,68,ACT,Austin Howard,Austin,Howard,1987-03-22,6-7,333,Northern Iowa,NA,00-0027297,NA,NA,NA,NA,5847,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOW044656.png
2010,PHI,T,NA,NA,DEV,Fenuki Tupou,Fenuki,Tupou,1985-05-02,6-5,323,Oregon,NA,00-0026922,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUP544943.png
2010,PHI,T,NA,74,ACT,Winston Justice,Winston,Justice,1984-09-14,6-6,320,USC,NA,00-0024254,NA,NA,NA,NA,2984,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JUS425790.png
2010,PHI,T,NA,73,CUT,Jeraill McCuller,Jeraill,McCuller,1987-09-08,6-7,320,North Carolina State,NA,00-0027299,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC728763.png
2010,PHI,TE,NA,82,ACT,Clay Harbor,Clay,Harbor,1987-07-02,6-3,252,Missouri State,NA,00-0027725,NA,NA,NA,NA,5648,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR007683.png
2010,PHI,TE,NA,87,ACT,Brent Celek,Brent,Celek,1985-01-25,6-4,255,Cincinnati,NA,00-0025549,NA,NA,NA,NA,3778,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CEL251361.png
2010,PHI,TE,NA,80,CUT,Nate Lawrie,Nate,Lawrie,1981-10-07,6-6,255,Yale,NA,00-0022907,NA,NA,NA,NA,1899,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAW528499.png
2010,PHI,TE,NA,88,DEV,Cornelius Ingram,Cornelius,Ingram,1985-06-10,6-4,250,Florida,NA,00-0026917,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ING467319.png
2010,PHI,WR,NA,16,ACT,Chad Hall,Chad,Hall,1986-05-23,5-8,187,Air Force,NA,00-0027188,NA,NA,NA,NA,5523,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL192825.png
