season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id,weeks_active_reg,weeks_active_post
2001,SEA,T,NA,75,NA,Chris McIntosh,Chris,McIntosh,1977-02-20,6-6,314,Wisconsin,NA,00-0019727,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCI433226.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,NA
2001,SEA,T,NA,69,NA,Floyd Wedderburn,Floyd,Wedderburn,1976-05-05,6-5,333,Penn State,NA,00-0017383,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WED263361.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,T,NA,74,NA,Todd Weiner,Todd,Weiner,1975-09-16,6-4,300,Kansas State,NA,00-0017399,NA,NA,NA,361,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEI372370.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,T,NA,68,NA,Dennis Norman,Dennis,Norman,1980-01-26,6-5,307,Princeton,NA,00-0020369,NA,NA,NA,928,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR263101.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,TE,NA,86,NA,Christian Fauria,Christian,Fauria,1971-09-22,6-4,245,Colorado,NA,00-0005101,NA,NA,NA,130,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAU439542.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,TE,NA,87,NA,Russell Stewart,Russell,Stewart,1977-09-25,6-4,250,Stanford,NA,00-0020208,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE801128.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,TE,NA,89,NA,Itula Mili,Itula,Mili,1973-04-20,6-4,258,Brigham Young,NA,00-0011224,NA,NA,NA,284,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL071951.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,WR,NA,19,NA,Fabien Bownes,Fabien,Bownes,1972-02-29,5-11,189,Western Illinois,NA,00-0001582,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW671385.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,WR,NA,85,NA,Alex Bannister,Alex,Bannister,1979-04-23,6-5,201,Eastern Kentucky,NA,00-0020361,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN706336.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,WR,NA,14,NA,Kerwin Cook,Kerwin,Cook,1979-12-21,6-1,178,Tulane,NA,00-0020071,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COO183492.png,NA,NA,NA,NA,15;16;17,NA
2001,SEA,WR,NA,84,NA,Bobby Engram,Bobby,Engram,1973-01-07,5-10,185,Penn State,NA,00-0004915,NA,NA,NA,177,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ENG735656.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,WR,NA,82,NA,Darrell Jackson,Darrell,Jackson,1978-12-06,6-0,199,Florida,NA,00-0019663,NA,NA,NA,639,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC122780.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,WR,NA,88,NA,James Williams,James,Williams,1978-03-06,5-10,188,Marshall,NA,00-0019491,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL333600.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SEA,WR,NA,81,NA,Koren Robinson,Koren,Robinson,1980-03-19,6-1,213,North Carolina State,NA,00-0020490,NA,NA,NA,2864,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB604848.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,SF,C,NA,NA,NA,Jeff McCurley,Jeff,McCurley,1979-06-25,6-4,294,Pittsburgh,NA,00-0020063,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC794511.png,NA,NA,NA,NA,NA,NA
2001,SF,C,NA,62,NA,Jeremy Newberry,Jeremy,Newberry,1976-03-23,6-5,304,California,NA,00-0012042,NA,NA,NA,366,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW151008.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,C,NA,60,NA,Ben Lynch,Ben,Lynch,1972-11-18,6-4,295,California,NA,00-0010183,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LYN071058.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,CB,NA,33,NA,Tyronne Drakeford,Tyronne,Drakeford,1971-06-21,5-11,185,Virginia Tech,NA,00-0004519,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRA381898.png,NA,NA,NA,NA,17,1
2001,SF,CB,NA,26,NA,Rashad Holman,Rashad,Holman,1978-01-17,5-11,191,Louisville,NA,00-0020454,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL443157.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,CB,NA,36,NA,Jason Webster,Jason,Webster,1977-09-08,5-9,180,Texas A&M,NA,00-0019653,NA,NA,NA,618,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB707868.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,CB,NA,23,NA,Jimmy Williams,Jimmy,Williams,1979-03-10,5-10,188,Vanderbilt,NA,00-0020327,NA,NA,NA,915,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL363810.png,NA,NA,NA,NA,6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,CB,NA,29,NA,Ahmed Plummer,Ahmed,Plummer,1976-03-26,5-11,191,Ohio State,NA,00-0019603,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PLU140514.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DB,NA,45,NA,Al Blades,Al,Blades,1977-03-19,6-0,207,Miami (Fla.),NA,00-0019785,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA393643.png,NA,NA,NA,NA,2;3;4;5,NA
2001,SF,DB,NA,14,NA,Mikki Allen,Mikki,Allen,1977-11-15,5-11,193,Tennessee,NA,00-0019257,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL627737.png,NA,NA,NA,NA,NA,NA
2001,SF,DB,NA,28,NA,John Keith,John,Keith,1977-02-04,6-0,207,Furman,NA,00-0019612,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEI408916.png,NA,NA,NA,NA,1,NA
2001,SF,DB,NA,38,NA,Ronnie Heard,Ronnie,Heard,1976-10-05,6-3,215,Mississippi,NA,00-0019070,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEA363749.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DB,NA,35,NA,Jason Suttle,Jason,Suttle,1974-12-02,5-10,182,Wisconsin,NA,00-0015920,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUT294610.png,NA,NA,NA,NA,1,NA
2001,SF,DB,NA,24,NA,George McCullough,George,McCullough,1975-02-18,5-10,187,Baylor,NA,00-0010765,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC754716.png,NA,NA,NA,NA,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DB,NA,21,NA,Anthony Parker,Anthony,Parker,1975-12-04,6-1,200,Weber State,NA,00-0012547,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR142968.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DE,NA,90,NA,Junior Bryant,Junior,Bryant,1971-01-16,6-4,278,Notre Dame,NA,00-0002142,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY349215.png,NA,NA,NA,NA,NA,NA
2001,SF,DE,NA,96,NA,Andre Carter,Andre,Carter,1979-05-12,6-4,265,California,NA,00-0020489,NA,NA,NA,779,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR609667.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DE,NA,95,NA,John Engelberger,John,Engelberger,1976-10-18,6-4,260,Virginia Tech,NA,00-0019651,NA,NA,NA,608,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ENG186880.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DE,NA,90,NA,Bobby Setzer,Bobby,Setzer,1976-06-16,6-4,280,Boise State,NA,00-0018932,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SET795602.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DE,NA,71,NA,Troy Wilson,Troy,Wilson,1970-11-22,6-4,257,Pittsburg State,NA,00-0018072,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL806134.png,NA,NA,NA,NA,NA,1
2001,SF,DE,NA,91,NA,Chike Okeafor,Chike,Okeafor,1976-03-27,6-4,254,Purdue,NA,00-0012333,NA,NA,NA,493,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OKE059326.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DT,NA,71,NA,Menson Holloway,Menson,Holloway,1978-07-12,6-2,285,Texas-El Paso,NA,00-0020423,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL376528.png,NA,NA,NA,NA,16;17,NA
2001,SF,DT,NA,93,NA,John Schlecht,John,Schlecht,1978-05-23,6-0,290,Minnesota,NA,00-0019788,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH199507.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DT,NA,94,NA,Dana Stubblefield,Dana,Stubblefield,1970-11-14,6-2,290,Kansas,NA,00-0015847,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STU105903.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DT,NA,92,NA,Reggie McGrew,Reggie,McGrew,1976-12-16,6-1,312,Florida,NA,00-0010889,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG716458.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,DT,NA,97,NA,Bryant Young,Bryant,Young,1972-01-27,6-3,291,Notre Dame,NA,00-0018405,NA,NA,NA,73,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU123853.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,FB,NA,40,NA,Fred Beasley,Fred,Beasley,1974-09-18,6-0,246,Auburn,NA,00-0000942,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEA438309.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,FS,NA,31,NA,Zack Bronson,Zack,Bronson,1974-01-28,6-1,201,McNeese State,NA,00-0001816,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO107036.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,G,NA,65,NA,Ray Brown,Ray,Brown,1962-12-12,6-5,318,Arkansas State,NA,00-0002020,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO547288.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,G,NA,76,NA,Dave Costa,Dave,Costa,1978-09-08,6-5,305,Wisconsin,NA,00-0019998,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COS322482.png,NA,NA,NA,NA,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,G,NA,74,NA,Dave Fiore,Dave,Fiore,1974-08-10,6-4,290,Hofstra,NA,00-0005234,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIO264111.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,G,NA,68,NA,Chad Ward,Chad,Ward,1977-01-12,6-4,320,Washington,NA,00-0020290,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR071999.png,NA,NA,NA,NA,16;17,1
2001,SF,K,NA,6,NA,Jose Cortez,Jose,Cortez,1975-05-27,5-11,205,Oregon State,NA,00-0003501,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COR777340.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,LB,NA,56,NA,Terry Killens,Terry,Killens,1974-03-24,6-1,235,Penn State,NA,00-0009219,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIL306705.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,LB,NA,59,NA,Shane Elam,Shane,Elam,1977-11-06,6-1,240,Mississippi,NA,00-0019909,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELA566472.png,NA,NA,NA,NA,1;2;3;4;5;6;7,NA
2001,SF,LB,NA,54,NA,Quincy Stewart,Quincy,Stewart,1978-03-27,6-1,220,Louisiana Tech,NA,00-0019789,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE794364.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,LB,NA,NA,NA,Alex Lincoln,Alex,Lincoln,1977-11-17,6-0,250,Auburn,NA,00-0020539,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN037710.png,NA,NA,NA,NA,NA,NA
2001,SF,MLB,NA,50,NA,Derek M. Smith,Derek M.,Smith,1975-01-18,6-2,245,Arizona State,NA,00-0015151,NA,NA,NA,266,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI199520.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,OLB,NA,53,NA,Jeff Ulbrich,Jeff,Ulbrich,1977-02-17,6-0,249,Hawaii,NA,00-0019586,NA,NA,NA,644,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ULB563610.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,OLB,NA,55,NA,Jamie Winborn,Jamie,Winborn,1979-05-14,5-11,242,Vanderbilt,NA,00-0020470,NA,NA,NA,817,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN030581.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,OLB,NA,98,NA,Julian Peterson,Julian,Peterson,1978-07-28,6-3,235,Michigan State,NA,00-0019695,NA,NA,NA,594,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET325247.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,P,NA,7,NA,Jason Baker,Jason,Baker,1978-05-17,6-1,195,Iowa,NA,00-0019921,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK231304.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,QB,NA,17,NA,Kevin Daft,Kevin,Daft,1975-11-19,6-1,202,California-Davis,NA,00-0003819,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAF692152.png,NA,NA,NA,NA,1,NA
2001,SF,QB,NA,19,NA,Giovanni Carmazzi,Giovanni,Carmazzi,1977-04-14,6-3,224,Hofstra,NA,00-0019658,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR207616.png,NA,NA,NA,NA,NA,NA
2001,SF,QB,NA,5,NA,Jeff Garcia,Jeff,Garcia,1970-02-24,6-1,195,San Jose State,NA,00-0005755,NA,NA,NA,550,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR101861.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,QB,NA,3,NA,Rick Mirer,Rick,Mirer,1970-03-19,6-3,212,Notre Dame,NA,00-0011378,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIR519112.png,NA,NA,NA,NA,8;9;10;11;12;13;14;15;16;17,1
2001,SF,QB,NA,13,NA,Tim Rattay,Tim,Rattay,1977-03-15,6-0,215,Louisiana Tech,NA,00-0019623,NA,NA,NA,701,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAT659964.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,QB,NA,18,NA,Ricky Ray,Ricky,Ray,1979-10-22,6-3,208,Sacramento State,NA,00-0020511,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAY408900.png,NA,NA,NA,NA,2;3,NA
2001,SF,RB,NA,32,NA,Kevan Barlow,Kevan,Barlow,1979-01-07,6-1,238,Pittsburgh,NA,00-0020474,NA,NA,NA,841,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR219730.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,RB,NA,20,NA,Garrison Hearst,Garrison,Hearst,1971-01-04,5-11,215,Georgia,NA,00-0007180,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEA453213.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,RB,NA,22,NA,Terry Jackson,Terry,Jackson,1976-01-10,6-0,232,Florida,NA,00-0008196,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC573278.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,RB,NA,27,NA,Paul Smith,Paul,Smith,1978-01-31,5-11,234,Texas-El Paso,NA,00-0019673,NA,NA,NA,669,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI569560.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,RB,NA,43,NA,Jonas Lewis,Jonas,Lewis,1976-12-27,5-9,210,San Diego State,NA,00-0019238,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW407407.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,NA
2001,SF,SS,NA,30,NA,Lance Schulters,Lance,Schulters,1975-05-27,6-2,207,Hofstra,NA,00-0014504,NA,NA,NA,392,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH632827.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,T,NA,63,NA,Derrick Deese,Derrick,Deese,1970-05-17,6-3,289,USC,NA,00-0004128,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEE705650.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,T,NA,78,NA,Scott Gragg,Scott,Gragg,1972-02-28,6-8,325,Montana,NA,00-0006196,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA109779.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,T,NA,64,NA,Milford Stephenson,Milford,Stephenson,1977-02-08,6-2,300,Kansas State,NA,00-0020001,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE506112.png,NA,NA,NA,NA,4;5;6;7;8;9;10,NA
2001,SF,T,NA,77,NA,Matt Willig,Matt,Willig,1969-01-21,6-8,315,USC,NA,00-0017967,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL593466.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,TE,NA,85,NA,Greg Clark,Greg,Clark,1972-04-07,6-4,255,Stanford,NA,00-0003039,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA314988.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,TE,NA,86,NA,Brian Jennings,Brian,Jennings,1976-10-14,6-5,245,Arizona State,NA,00-0019548,NA,NA,NA,707,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN459065.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,TE,NA,82,NA,Eric Johnson,Eric,Johnson,1979-09-15,6-3,256,Yale,NA,00-0020455,NA,NA,NA,929,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH230145.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,TE,NA,88,NA,Justin Swift,Justin,Swift,1975-08-14,6-3,265,Kansas State,NA,00-0015970,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SWI245308.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,WR,NA,83,NA,J.J. Stokes,J.J.,Stokes,1972-10-06,6-4,217,UCLA,NA,00-0015751,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO228825.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,WR,NA,89,NA,Tai Streets,Tai,Streets,1977-04-20,6-2,206,Michigan,NA,00-0015811,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR316732.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,WR,NA,14,NA,Vinny Sutherland,Vinny,Sutherland,1978-04-22,5-8,188,Purdue,NA,00-0020273,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUT194481.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,WR,NA,84,NA,Cedrick Wilson,Cedrick,Wilson,1978-12-17,5-10,179,Tennessee,NA,00-0020452,NA,NA,NA,901,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL656700.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,SF,WR,NA,81,NA,Terrell Owens,Terrell,Owens,1973-12-07,6-3,226,Tennessee-Chattanooga,NA,00-0012478,NA,NA,NA,188,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OWE755129.png,NA,NA,NA,80c7513e-2fc8-4e17-bc79-4ac1f13fbb87,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1
2001,STL,C,NA,67,NA,Andy McCollum,Andy,McCollum,1970-06-02,6-4,300,Toledo,NA,00-0010717,NA,NA,NA,107,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC485842.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,STL,CB,NA,23,NA,Jerametrius Butler,Jerametrius,Butler,1978-11-28,5-10,181,Kansas State,NA,00-0020354,NA,NA,NA,885,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT277402.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,STL,CB,NA,21,NA,Dexter McCleon,Dexter,McCleon,1973-10-09,5-10,195,Clemson,NA,00-0010699,NA,NA,NA,247,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC401131.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,STL,CB,NA,35,NA,Aeneas Williams,Aeneas,Williams,1968-01-29,5-11,200,Southern University,NA,00-0017710,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL133817.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,STL,DB,NA,32,NA,Dre' Bly,Dre',Bly,1977-05-22,5-9,190,North Carolina,NA,00-0001388,NA,NA,NA,467,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLY069214.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,STL,DB,NA,27,NA,Darwin Brown,Darwin,Brown,1977-07-06,5-10,175,Texas Tech,NA,00-0001903,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO368322.png,NA,NA,NA,NA,NA,NA
2001,STL,DB,NA,38,NA,Rich Coady,Rich,Coady,1976-01-26,6-0,203,Texas A&M,NA,00-0003139,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COA165366.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
