season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
2021,NA,DL,NA,0,Inactive,Richard Jarvis,Richard,Jarvis,1995-04-20,NA,NA,Brown,NA,00-0034143,NA,6191922d-218f-4f86-a3c2-7216810bccb8,31357,13091,66932,JarvRi00,20442,5500,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szvrfaomrhleevd2st61"
2021,NA,DL,NA,59,Inactive,Justin Alexandre,Justin,Alexandre,1997-11-12,6-5,256,Incarnate Word,NA,00-0035496,4263210,89588ce4-70cf-4a50-968e-d48cf5c66053,32519,14290,56643,NA,21273,6575,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4263210.png
2021,NA,DL,NA,60,Inactive,Kingsley Opara,Kingsley,Opara,1994-10-13,6-4,290,None,NA,00-0034630,3053061,49c20233-70a2-4de5-b3cc-9bf7039f1cb7,31586,13260,49983,NA,20140,5205,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3053061.png
2021,NA,DL,LDT,NA,Inactive,Ricky Walker,Ricky,Walker,1996-04-18,6-2,310,Virginia Tech,NA,00-0035421,3124087,b27621a8-1629-45d2-838e-5e74a26f350b,32203,13705,48652,NA,21446,6422,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124087.png
2021,NA,DT,NA,56,Inactive,Johnathan Calvin,Johnathan,Calvin,1993-11-28,6-3,269,Mississippi State,NA,00-0033351,3894927,911991de-37c3-4fcd-9896-80d1fb0b6112,30608,12515,12106,NA,19232,4375,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nwhjdn3fk6l6xeenxt5u"
2021,NA,DT,NA,90,Active,Jay Bromley,Jay,Bromley,1992-05-28,6-3,314,Syracuse,Flushing (NY),00-0031403,16776,8fd4379f-242a-4388-ae91-5b99acbb1bd8,27602,9404,8709,BromJa00,16391,2080,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5b1zlwkdeukzhhtahaf"
2021,NA,DT,NA,66,Inactive,Stefan Charles,Stefan,Charles,1988-06-09,6-5,302,"Regina, Can.",Eastdale Collegiate and Vocational Institute (ON),00-0030132,16568,50fd6da3-9fb3-45cf-83e8-5797f1f16308,27298,9193,8387,CharSt00,2232,79,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n53e3cnzwsjnef9oddy3"
2021,NA,DT,NA,71,Inactive,Zay Henderson,Zay,Henderson,1994-12-06,6-1,298,None,NA,00-0034866,3115307,3245841a-b113-4e4f-a994-449d25d1db98,31774,12974,49906,NA,20119,5778,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yilnbppdawaxtmobfvpf"
2021,NA,DT,NA,96,Active,Tom Johnson,Tom,Johnson,1984-08-30,6-3,288,Southern Mississippi,Moss Point (MS),00-0024030,16695,ee305db3-cdaf-4eb3-b950-7146d51eac34,24778,9761,3378,JohnTo01,13664,1017,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwyxmz1ltuvlw2lmsbdo"
2021,NA,DT,NA,95,Active,Datone Jones,Datone,Jones,1990-07-24,6-4,285,UCLA,Compton (CA),00-0030576,15798,3258dbca-9194-4fd7-bc2b-8440c73d0d9c,26649,8660,7807,JoneDa03,15137,1526,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/biw6kpngdgon9k0zok16"
2021,NA,DT,LDT,95,Active,Dontari Poe,Dontari,Poe,1990-08-18,6-3,346,Memphis,Wooddale (TN),00-0029688,14939,9fdc477a-af02-4345-baca-cf026fbc645a,25721,8153,7017,PoexDo00,14081,1131,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gjbkt6fwdu9qhurrekkx"
2021,NA,DT,NA,64,Inactive,Josh Banks,Josh,Banks,1994-06-13,6-3,277,Wake Forest,NA,00-0033711,2970137,035a2da8-8e69-48d3-9752-0fc042f545df,30730,12413,12230,NA,19533,4638,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgfjkfnuiyl3rv05qyz"
2021,NA,DT,NA,66,Inactive,Lewis Neal,Lewis,Neal,1995-05-17,6-1,273,LSU,NA,00-0033661,3042744,61a5aa8b-1f47-4bfc-ac91-eae7f6679ad6,30787,12124,12323,NealLe00,19460,4573,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/or8oifknr02amxvfizjm"
2021,NA,DT,NA,97,Inactive,Josh Fatu,Josh,Fatu,1996-03-08,6-2,319,None,NA,00-0034638,4035707,3555b24f-ed5c-41a3-aead-34e7b64d5c4b,31633,13194,44610,NA,20278,5689,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035707.png
2021,NA,DT,DT,NA,Inactive,Cavon Walker,Cavon,Walker,1994-07-04,6-2,278,Maryland,NA,00-0034605,3053054,e34d2f84-e5ec-4818-a54c-94176e515a90,31669,13244,50627,NA,20110,5628,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3053054.png
2021,NA,DT,NA,93,Active,Earl Mitchell,Earl,Mitchell,1987-09-25,6-3,310,Arizona,North Shore (TX),00-0027684,13288,c9fe00a2-7620-49f3-a744-7d04c5b30560,24056,6683,5605,MitcEa99,11108,546,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jbjvrm7hnjhkk7bljd8a"
2021,NA,DT,NA,94,Inactive,Joey Mbu,Joey,Mbu,1993-03-28,6-3,330,Houston,Foster (TX),00-0031676,2575583,c280300e-a61d-4a19-aa95-ab100d5759e7,28826,10720,9772,MbuxJo01,17095,2627,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bx1j92gf2wnw48razfgo"
2021,NA,DT,NA,78,Inactive,Kalani Vakameilalo,Kalani,Vakameilalo,1996-04-30,6-4,300,Oregon State,NA,00-0035682,3127341,d79d84b3-cef7-44b9-8202-ba92d4d32641,32619,14324,50085,NA,21626,6708,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3127341.png
2021,NA,DT,NA,98,Inactive,Sealver Siliga,Sealver,Siliga,1990-04-25,6-2,345,Utah,Copper Hills (UT),00-0028256,14441,690fbf24-aab0-40cf-aeb4-7e24d90108a1,25225,7805,6483,SiliSe00,13451,985,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/begtrvmup6zuwrboq7b7"
2021,NA,DT,NT,93,Inactive,Billy Winn,Billy,Winn,1989-04-15,6-4,300,Boise State,Las Vegas (NV),00-0029303,15021,408aff57-2b32-41f7-9520-0064ad14af21,25915,8160,7190,WinnBi00,13911,1086,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eum1rejvq4lewlsivgnj"
2021,NA,DT,RDE,NA,Inactive,Davonte Lambert,Davonte,Lambert,1994-06-23,6-1,279,Auburn,NA,00-0032750,3121601,4efb66e4-7038-4b3f-bbb7-521aa3200760,29581,11413,10937,LambDa01,18380,3597,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkuptt15ixhki0simlhe"
2021,NA,DT,NA,97,Active,Ricky Jean-Francois,Ricky,Jean-Francois,1986-11-23,6-3,313,Louisiana State,Miami Carol City (FL),00-0026502,12443,c0e4ed02-82ec-4bde-a1b1-c035dde46402,9508,7141,5168,JeanRi99,9828,487,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r883sdq7hjifsn8hdzl4"
2021,NA,DT,NA,94,Active,Haloti Ngata,Haloti,Ngata,1984-01-21,6-4,340,Oregon,Highland (UT),00-0024227,9598,6de52f0c-2a65-42a3-81a0-9c772a588c08,7761,4743,2957,NgatHa20,7680,314,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ga6ow47da8dsw0dcxct0"
2021,NA,DT,NA,61,Inactive,Parker Cothren,Parker,Cothren,1994-01-23,6-4,295,None,NA,00-0034321,3057976,4ac2531e-8a86-4124-970d-0d6be201a4b4,31527,12665,48826,NA,20345,5589,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057976.png
2021,NA,DT,NA,93,Active,Michael Bennett,Michael,Bennett,1993-02-24,6-2,287,Ohio State,Centerville (OH),00-0032154,2576371,eb96d887-4380-491e-b22f-b0cdd0bd64f5,28568,10312,9613,BennMi01,16940,2482,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fj1oxc8xbpuzbpi2d2or"
2021,NA,DT,NA,95,Active,Abry Jones,Abry,Jones,1991-09-08,6-4,318,Georgia,Northside (GA),00-0029946,16376,ecacc01a-e71d-4028-9bb7-37fcee0f1708,27104,9107,8177,JoneAb00,15441,1663,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tjt5056byrray48oimvm"
2021,NA,DT,NA,69,Inactive,Garrison Smith,Garrison,Smith,1991-10-09,6-3,297,Georgia,NA,00-0030871,17253,7d94e607-7908-4e25-ae36-b1f2707c06c4,28109,10101,9310,SmitGa01,16026,1830,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z8mpodt04wktea2itnhs"
2021,NA,DT,NA,90,Injured Reserve,Kapron Lewis-Moore,Kapron,Lewis-Moore,1990-01-24,6-4,298,Notre Dame,Weatherford (TX),00-0029894,15937,f79197fb-9ee2-4edb-bb68-e8cd059a5101,26823,8984,7981,LewiKa00,14902,1380,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aw9b0dor1gv2cxei5asq"
2021,NA,DT,NA,60,Inactive,Nigel Williams,Nigel,Williams,1993-12-20,6-2,294,Virginia Tech,NA,00-0033626,2970111,7e1ee344-f878-4fc6-bc56-e47588bf1000,30605,13401,12157,NA,19427,4547,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2970111.png
2021,NA,DT,NA,63,Inactive,Toby Johnson,Toby,Johnson,1991-09-01,6-4,305,Georgia,NA,00-0032034,3051674,3748e9cb-edd7-4559-832b-e6bc483677ce,29050,10808,10101,JohnTo02,17284,2816,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e52ntcri13jnv0ydqihq"
2021,NA,DT,NA,95,Active,Kyle Williams,Kyle,Williams,1983-06-10,6-1,303,Louisiana State,Ruston (LA),00-0024348,9720,57c5c69c-844e-41f1-9985-6fc178cee514,7883,5152,3079,WillKy20,2550,94,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/az6qa28sbmxfklqs9waz"
2021,NA,DT,RDE,73,Inactive,Sylvester Williams,Sylvester,Williams,1988-11-21,6-2,328,North Carolina,Jefferson City (MO),00-0030577,15816,d15dacdb-17c6-4010-83d1-e332f9610422,26651,8675,7809,WillSy00,15042,1460,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jodnmf8avbtftfu8kkeb"
2021,NA,DT,NA,61,Active,Jamie Meder,Jamie,Meder,1991-04-12,6-2,308,Ashland,Valley Forge (OH),00-0030697,17214,3a8befa1-04e8-4aa7-bc14-504e3d2de483,27983,10025,8940,MedeJa00,16091,1874,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcg6qbqxaiyim10mlgte"
2021,NA,DT,NT,77,Inactive,Timmy Jernigan,Timmy,Jernigan,1992-09-24,6-2,295,Florida State,Columbia (FL),00-0031170,16785,1de5c7ea-54dd-4a1a-a319-4429ce604b3d,27576,9290,8683,JernTi00,16088,1872,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jvzky6sbzw8xuknjkxpq"
2021,NA,DT,NA,72,Inactive,Julius Warmsley,Julius,Warmsley,1990-05-16,6-2,269,Tulane,NA,00-0031225,17428,efe0a829-1c7a-4460-b099-089bdb64b819,28233,10443,8993,WarmJu00,16213,1959,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e3sqp01y9syxbtdnbvkx"
2021,NA,DT,NA,97,Inactive,Jeremy Faulk,Jeremy,Faulk,1993-09-13,6-2,304,Garden City CC,NA,00-0034018,3052751,563f4a41-967c-49f1-a217-28543727c7d0,30921,12633,51671,NA,19713,4799,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052751.png
2021,NA,DT,NA,63,Inactive,Chris Jones,Chris,Jones,1990-07-12,6-2,302,Bowling Green,NA,00-0030106,15955,c63eb820-738c-4b32-83f4-65ed80d54ae4,26821,5250,7979,JoneCh04,14991,1430,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vvjxh6a7wca6lhyiscad"
2021,NA,DT,NA,65,Inactive,Boogie Roberts,Boogie,Roberts,1996-01-19,6-2,289,San Jose State,NA,00-0035618,3125300,NA,32178,14053,49989,NA,21398,6404,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125300.png
2021,NA,DT,RDT,97,Active,Geno Atkins,Geno,Atkins,1988-03-28,6-1,300,Georgia,St. Thomas Aquinas (FL),00-0027720,13311,2beaf8a8-ccf1-4500-a941-33ffc8141d60,24095,6589,5643,AtkiGe99,11021,528,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oqpytrmyvf6dtgwbfa2b"
2021,NA,DT,NA,NA,Inactive,Olsen Pierre,Olsen,Pierre,1991-08-27,6-4,293,Miami (FL),NA,00-0031914,2579622,0c042513-aba2-461c-ae16-db4bf83833fa,28694,10615,10010,PierOl00,17529,3000,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8ike4ix4y4rjm1qnz7f"
2021,NA,DT,NA,61,Inactive,McKay Murphy,McKay,Murphy,1991-09-05,6-3,286,None,NA,00-0034082,3052510,563471e7-202e-494d-bab7-a2493a9a6e31,31392,NA,49990,NA,20315,5426,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052510.png
2021,NA,DT,NA,97,Inactive,Tyrunn Walker,Tyrunn,Walker,1990-03-18,6-3,305,Tulsa,Westgate (LA),00-0029208,15460,e9cf609e-4d2a-497e-b7c5-677949820145,26054,8564,7459,WalkTy00,14369,1190,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ltjpszrqpqqqu1mrgg3x"
2021,NA,DT,NA,73,Inactive,Nathan Bazata,Nathan,Bazata,1994-07-15,6-2,287,Iowa,NA,00-0034880,3040172,dd20b476-52fe-48e1-a614-3854c6b3989c,31788,13387,49890,NA,20691,5789,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040172.png
2021,NA,DT,NA,71,Inactive,Lord Hyeamang,Lord,Hyeamang,1996-12-31,6-4,285,None,NA,00-0034228,3118188,9ebd9a70-74d1-4df8-90e6-3de18368a4c5,31446,13153,66936,NA,20408,5501,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3118188.png
2021,NA,DT,NA,96,Inactive,P.J. Hall,P.J.,Hall,1995-04-05,6-0,305,Sam Houston State,Seguin (TX),00-0034262,3050754,b4974d96-a831-4914-9de6-6758a4ae12dd,31027,12728,31211,HallP.00,19889,5066,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rpcauc550ejq7chxcsfj"
2021,NA,DT,NA,94,Inactive,Rickey Hatley,Rickey,Hatley,1994-03-29,6-3,307,Missouri,NA,00-0033771,2971436,19667595-1b93-48ff-878c-5f245636173c,30810,12485,48872,HatlRi00,19502,4612,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trnaj3eno9mq2pdaana4"
2021,NA,DT,NA,76,Inactive,Sterling Shippy,Sterling,Shippy,1995-08-24,5-11,295,Alcorn State,NA,00-0035178,3131528,06a22cdc-f773-4424-a8e6-e49ca822ed1e,32370,14161,14834,NA,21350,6500,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3131528.png
2021,NA,DT,NA,65,Inactive,Jamiyus Pittman,Jamiyus,Pittman,1994-10-23,6-1,284,None,NA,00-0034454,3128455,456fb5aa-5ecd-4cf4-819a-a7708ed8f0e3,31542,12756,50036,PittJa00,20321,5601,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnyuctrjife9awhvqyqy"
2021,NA,DT,NA,97,Inactive,Du'vonta Lampkin,Du'vonta,Lampkin,1997-01-07,6-4,335,None,NA,00-0034873,3929841,a548290f-bfaf-48b0-aa8d-4f8c71a1ff80,31248,12573,36926,NA,20244,5458,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3929841.png
2021,NA,DT,NA,60,Inactive,Tito Odenigbo,Tito,Odenigbo,1996-07-13,6-3,300,Miami,NA,00-0035110,3115929,b88049ec-946f-4723-bc82-ce5803c652be,32146,14156,48633,NA,21313,6382,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3115929.png
2021,NA,DT,NA,NA,Inactive,Lavon Hooks,Lavon,Hooks,1992-01-23,6-3,312,Mississippi,NA,00-0031832,3042645,af52bc9b-b734-43a8-af8d-daad398db79e,28928,10870,9928,NA,17538,3005,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/boc1e1le1qrny8migkv2"
2021,NA,DT,NT,98,Inactive,Damon Harrison,Damon,Harrison,1988-11-29,6-3,350,William Penn,Lake Charles Boston (LA),00-0029040,15380,e85680db-639d-49cd-ae29-28e5cd4ac9a8,26153,8486,7355,HarrDa03,13816,1053,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cv4p5wwu6wmg04rubeaq"
2021,NA,DT,NA,62,Inactive,Tracy Sprinkle,Tracy,Sprinkle,1995-04-18,6-3,279,None,NA,00-0034583,3040516,c497d10f-bb71-47b9-aabf-daaecb38b6dc,31312,13236,48695,NA,20105,5513,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040516.png
2021,NA,DT,DE,93,Inactive,Corey Liuget,Corey,Liuget,1990-03-18,6-2,300,Illinois,Hialeah (FL),00-0027956,13989,ac540ab1-95e1-48a2-ac93-6c0037c5a026,24805,7463,6170,LiugCo00,13091,894,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dhettmtaamsu9qlepzzf"
2021,NA,DT,NA,65,Inactive,A.J. Francis,A.J.,Francis,1990-05-07,6-5,330,Maryland,Gonzaga College (DC),00-0029972,16398,38717cb0-9a15-4a89-b86a-c57ff0cef0cc,27245,9113,8261,FranA.00,15389,1646,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wvgsc8pg6oyf7pg2wfwx"
2021,NA,DT,NA,78,Inactive,Dequinton Osborne,Dequinton,Osborne,NA,6-3,305,None,NA,00-0034564,4038466,2fbafbc6-2236-44cf-8498-dc8b549161cf,31289,13253,44545,NA,20201,5491,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038466.png
2021,NA,DT,NA,60,Inactive,Kristjan Sokoli,Kristjan,Sokoli,1991-09-24,6-5,302,Buffalo,Bloomfield (NJ),00-0031618,2515893,ff5d11ea-4713-4b63-88a8-50ed1a3623a7,28602,10489,9647,SokoKr00,16974,2515,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kukg0qcrxpu1eyh95c6i"
2021,NA,DT,NA,93,Inactive,Johnny Maxey,Johnny,Maxey,1993-10-19,6-5,283,Mars Hill,NA,00-0032529,2581513,52191351-8e61-454b-b2a3-dc2e39043b11,29488,11543,10888,MaxeJo00,18325,3553,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ehvg5fy6niztsu6jkedz"
2021,NA,DT,NA,67,Inactive,Aziz Shittu,Aziz,Shittu,1994-07-27,6-2,284,Stanford,NA,00-0032981,2978281,1ec9b4fd-414d-4dd6-96f7-45efa541ebeb,29683,11537,11079,NA,18277,3511,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qah6hgk7hdazj7c4vovj"
2021,NA,DT,NT,90,Inactive,Domata Peko,Domata,Peko,1984-11-27,6-3,325,Michigan State,Pago Pago (ASM),00-0024338,9709,6a3bcfd5-a855-4173-a2aa-94e2c77c8268,7872,5853,3068,PekoDo20,5929,236,15,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ekk47kr5k5tj8bkixmun"
2021,NA,DT,NA,93,Inactive,Ahtyba Rubin,Ahtyba,Rubin,1986-07-25,6-2,325,Iowa State,Escambia (FL),00-0026330,11424,f83bfd85-4007-4c7c-ba54-75bedfc3c3c1,8967,6900,4504,RubiAh99,4096,153,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ct4wy9zmgiatoubxgpc2"
2021,NA,DT,NA,78,Inactive,Marcus Hardison,Marcus,Hardison,1992-02-14,6-3,315,Arizona State,Charlotte (FL),00-0032169,3043238,b6025ffc-496f-40e5-bd23-38469aa50cb7,28523,10319,9568,NA,16896,2439,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sousugfvmexixwiszdbv"
2021,NA,DT,NA,53,Inactive,Adolphus Washington,Adolphus,Washington,1993-11-30,6-3,301,Ohio State,NA,00-0033037,2976317,af24c36b-adfe-49e5-82a8-67f9ea7264ab,29314,10892,10714,WashAd00,18010,3249,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7mrljv0qnfi3twxtdfb"
2021,NA,DT,NA,68,Inactive,Greg Gilmore,Greg,Gilmore,1994-11-28,6-4,318,None,NA,00-0034122,3042747,7ecac271-87a9-43e6-afea-abc57552a0c1,31417,12864,50032,NA,20181,5184,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mioeqluyxatq1sztpjgr"
2021,NA,DT,NA,99,Inactive,Jon Cunningham,Jon,Cunningham,1995-08-31,5-11,289,None,NA,00-0034138,3125884,cae53a94-89ce-4eb5-aff9-b1b618283db3,31362,13088,48791,NA,20522,5497,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125884.png
2021,NA,DT,NA,90,Injured Reserve,Ra'Shede Hageman,Ra'Shede,Hageman,1990-08-08,6-6,318,Minnesota,Washburn (MN),00-0031281,16744,917e7a94-fef2-4293-b50e-94e52f777232,27565,9254,8672,HageRa00,16526,2170,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y42glgiqfgbth94agenx"
2021,NA,DT,NA,63,Inactive,Cedric Thornton,Cedric,Thornton,1988-06-21,6-4,295,Southern Arkansas,Star City (AR),00-0028424,14310,1e110bd9-4eca-410f-82ed-e4d8af131574,25048,7874,6607,ThorCe00,12716,791,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hb2vbmdv48etuapynz4c"
2021,NA,DT,NA,61,Inactive,Ricky Ali'fua,Ricky,Ali'fua,1991-12-02,6-3,276,Utah State,NA,00-0033513,2469470,49c6000a-8ca5-472c-a166-b0a0911a00bb,30701,12634,39139,NA,19389,4517,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmjlgitaivlyrkiv7pbf"
2021,NA,DT,NA,40,Inactive,Eddy Wilson,Eddy,Wilson,1997-02-13,6-3,301,None,NA,00-0034246,3918012,2bb28fc2-96ec-452c-9dbb-22130681c4eb,31474,12639,48732,NA,20358,5563,2,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3918012.png
2021,NA,DT,NA,97,Inactive,Caushaud Lyons,Caushaud,Lyons,1993-01-03,6-5,295,Tusculum,Woodland (GA),00-0031848,3908873,3920baeb-570e-4b1a-bc44-c4bfd936e41f,28789,10668,9944,NA,17298,2830,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fhykjcuaa9t1qsfa2zhv"
2021,NA,DT,NA,93,Inactive,Terrell McClain,Terrell,McClain,1988-07-20,6-2,302,South Florida,Pensacola (FL),00-0028003,14014,97d98203-7785-4286-b01c-2611c6f5a44e,24852,7474,6217,McClTe00,13319,953,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x0ayoxxysni3umvnerhj"
2021,NA,DT,LDT,99,Active,Kawann Short,Kawann,Short,1989-02-02,6-3,315,Purdue,Central (IN),00-0030448,15862,123f0733-0afb-4291-8e57-9970e229309b,26667,8674,7825,ShorKa00,15189,1549,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtvhfmoccouakxa9nukm"
2021,NA,DT,NA,0,Active,Brian Price,Brian,Price,1994-06-24,6-3,322,Texas-San Antonio,McCutcheon (IN),00-0032649,3040661,eddd3f47-fdd1-4d53-9e31-93b46624fd0f,29747,11566,11157,NA,18537,3728,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tddemtoqhebr2nabmxwm"
2021,NA,DT,NA,75,Inactive,Xavier Cooper,Xavier,Cooper,1991-11-30,6-4,300,Washington State,Wilson (WA),00-0032061,2578408,d0778d5a-f5af-47a4-9b06-adcbf5b3368f,28484,10327,9529,CoopXa00,16857,2401,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sjpbunvkabnnwhiwgngt"
2021,NA,DT,NA,65,Inactive,Stacy McGee,Stacy,McGee,1990-01-17,6-3,341,Oklahoma,Muskogee (OK),00-0030515,15906,0606c9ab-8351-4a38-8ca4-ceb16e982f6a,26828,8964,7987,McGeSt01,15069,1474,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qzedu4gy9vwclljtph4j"
2021,NA,DT,NA,72,Inactive,Reggie Howard,Reggie,Howard,1996-03-26,6-3,280,Toledo,NA,00-0035429,4240239,c07e2290-529d-4d55-bef2-1d8139816355,32544,14263,55373,NA,21184,6251,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240239.png
2021,NA,DT,NA,96,Injured Reserve,Robert Thomas,Robert,Thomas,1991-02-18,6-1,331,Arkansas,Muskogee (OK),00-0031006,5273,de3f11e3-90ae-4ad2-880f-48e9b6f729f8,28178,9636,9022,NA,16425,2102,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zigywocricnva0zeb7hj"
2021,NA,DT,NA,96,Injured Reserve,Kaleb Eulls,Kaleb,Eulls,1991-06-28,6-4,309,Mississippi State,Yazoo County (MS),00-0032031,2516320,af9992e2-6bda-4e3d-a95a-fc32c9f93391,28755,10347,10098,EullKa00,17319,2851,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gmbr7mppouwnrz1a2qjp"
2021,NA,DT,NA,66,Inactive,Will Sutton,Will,Sutton,1991-10-03,6-0,315,Arizona State,Centennial (CA),00-0031048,16738,f154d374-d504-425c-a2ae-958f3adfed32,27610,9270,8717,SuttWi00,16444,2115,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lk1xatrnju7j0icqebur"
2021,NA,DT,NA,77,Inactive,T.J. Barnes,T.J.,Barnes,1990-06-14,6-7,364,Georgia Tech,Enterprise (AL),00-0029940,16127,f092bfdc-2385-4223-86e7-37b2654bc37c,26960,9523,8184,BarnT.00,15435,1661,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvryveskaqfldcj47xuk"
2021,NA,DT,RDE,99,Active,Jurrell Casey,Jurrell,Casey,1989-12-05,6-1,305,Southern California,Long Beach Poly (CA),00-0028015,14047,31b604a7-4f2e-4cfd-b040-5d749f7f5d5b,24864,7469,6229,CaseJu00,12912,846,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xgjvec15hvgvk0hy483n"
2021,NA,DT,NA,70,Inactive,Steven Richardson,Steven,Richardson,1996-02-28,6-0,300,None,NA,00-0034568,3116072,94062255-0b93-43ca-9399-92bbc10901ff,31686,13058,48737,NA,20312,5420,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmbp7k8ohs2dex7eel3m"
2021,NA,DT,NA,64,Inactive,Fredrick Jones,Fredrick,Jones,1996-08-25,6-2,304,Florida State,NA,00-0035501,3122924,4023e7d3-2b70-450f-9afc-bf1a9dcee3f9,32524,14224,49971,NA,21231,6325,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122924.png
